seed,m,policy,stage,step_mass,step_budget,train_loss,train_acc,val_loss,val_acc,test_iid_loss,test_iid_acc,test_shift_loss,test_shift_acc,gen_gap,probe_train_pre_acc,probe_train_post_acc,probe_train_gain,probe_train_pre_loss,probe_train_post_loss,probe_eval_pre_acc,probe_eval_post_acc,probe_eval_gain,probe_eval_pre_loss,probe_eval_post_loss,probe_param_shift_l2,probe_pre_acc,probe_post_acc,probe_gain,probe_pre_loss,probe_post_loss
0,512,no_cap,31,4.960000000000002,2.5,0.00242922967299819,1.0,0.003539960365742445,1.0,0.013334430317627266,0.9951171875,9.510544180870056,0.008544921875,0.010905200644629076,0.0,1.0,1.0,9.926388549804688,0.09191560894250869,0.008544921875,0.99267578125,0.984130859375,9.37848537415266,0.11098732909886166,2.5721975909876207,0.008544921875,0.99267578125,0.984130859375,9.37848537415266,0.11098732909886166
0,512,no_cap,32,5.120000000000002,2.5,0.002341505838558078,1.0,0.0034888002361791828,0.9973958333333334,0.013325145584531128,0.995361328125,9.588343381881714,0.0087890625,0.01098363974597305,0.0,1.0,1.0,10.011988258361816,0.0936052829027176,0.0087890625,0.992919921875,0.984130859375,9.456102907657623,0.11284337873803452,2.5713208664181515,0.0087890625,0.992919921875,0.984130859375,9.456102907657623,0.11284337873803452
0,512,no_cap,33,5.280000000000002,2.5,0.0022578848293051124,1.0,0.0034553673079547784,0.9973958333333334,0.013325006337254308,0.995361328125,9.663542032241821,0.0087890625,0.011067121507949196,0.0,1.0,1.0,10.092413520812988,0.09084645956754685,0.008544921875,0.992919921875,0.984375,9.530820686370134,0.10984876577276736,2.5827788916753387,0.008544921875,0.992919921875,0.984375,9.530820686370134,0.10984876577276736
0,512,no_cap,34,5.440000000000002,2.5,0.0021873783553019166,1.0,0.0034291448537260294,0.9973958333333334,0.013322027934918879,0.995361328125,9.734224796295166,0.009033203125,0.011134649579616962,0.0,1.0,1.0,10.167307281494141,0.09019052088260651,0.008544921875,0.99267578125,0.984130859375,9.600941374897957,0.10906079050619155,2.588021444217095,0.008544921875,0.99267578125,0.984130859375,9.600941374897957,0.10906079050619155
0,512,no_cap,35,5.600000000000002,2.5,0.0021213124273344874,1.0,0.003417899385870745,0.9973958333333334,0.01332648975221673,0.995361328125,9.804114699363708,0.0087890625,0.011205177324882243,0.0,1.0,1.0,10.23905086517334,0.08926417231559754,0.00830078125,0.99267578125,0.984375,9.669882766902447,0.10811584390467033,2.596222124533217,0.00830078125,0.99267578125,0.984375,9.669882766902447,0.10811584390467033
0,512,no_cap,36,5.7600000000000025,2.5,0.0020526889711618423,1.0,0.0033961940401544175,0.9973958333333334,0.013354576811252628,0.9951171875,9.87937068939209,0.0087890625,0.011301887840090785,0.0,1.0,1.0,10.318927383422851,0.08905313834547997,0.00830078125,0.99267578125,0.984375,9.744516290724277,0.10788190353196114,2.598437015535696,0.00830078125,0.99267578125,0.984375,9.744516290724277,0.10788190353196114
1,512,no_cap,0,0.0,2.5,0.7388823330402374,0.490234375,0.7595392068227133,0.4375,0.7330309189856052,0.5048828125,0.6664108484983444,0.491455078125,-0.005851414054632187,0.45,0.76875,0.31875000000000003,0.677203381061554,0.5834385871887207,0.49951171875,0.787841796875,0.288330078125,0.6635929201729596,0.5754288635216653,0.30531173729386424,0.49951171875,0.787841796875,0.288330078125,0.6635929201729596,0.5754288635216653
1,512,no_cap,1,0.16,2.5,0.6117440462112427,0.8515625,0.6208148797353109,0.7994791666666666,0.6065345518290997,0.87353515625,0.7627939097583294,0.29345703125,-0.005209494382143021,0.2625,0.6875,0.425,0.7710455894470215,0.6463943004608155,0.297119140625,0.725830078125,0.4287109375,0.7617746824398637,0.6418366888538003,0.3567565604183438,0.297119140625,0.725830078125,0.4287109375,0.7617746824398637,0.6418366888538003
1,512,no_cap,2,0.32,2.5,0.3855338394641876,0.986328125,0.3847174445788066,0.9947916666666666,0.38034829683601856,0.99267578125,1.0792565569281578,0.02392578125,-0.00518554262816906,0.0125,0.66875,0.65625,1.091185975074768,0.668494725227356,0.021484375,0.6865234375,0.6650390625,1.0818117344751954,0.6641801875084639,0.6495960410854834,0.021484375,0.6865234375,0.6650390625,1.0818117344751954,0.6641801875084639
1,512,no_cap,3,0.48,2.5,0.1335880160331726,0.9921875,0.1300381471713384,0.9973958333333334,0.12936550239101052,0.993896484375,2.0165722742676735,0.02294921875,-0.004222513642162085,0.0125,1.0,0.9875,2.0665125131607054,0.5186455726623536,0.021728515625,0.991455078125,0.9697265625,2.0255804881453514,0.5141725207213312,1.2407561879016207,0.021728515625,0.991455078125,0.9697265625,2.0255804881453514,0.5141725207213312
1,512,no_cap,4,0.64,2.5,0.041399914771318436,0.994140625,0.03792916486660639,0.9973958333333334,0.03976401360705495,0.994873046875,3.444423422217369,0.023193359375,-0.0016359011642634869,0.0125,1.0,0.9875,3.5695809841156008,0.3414726436138153,0.02294921875,0.993896484375,0.970947265625,3.457587668672204,0.34561041789129376,1.7404468547944845,0.02294921875,0.993896484375,0.970947265625,3.457587668672204,0.34561041789129376
1,512,no_cap,5,0.8,2.5,0.02125975862145424,0.994140625,0.01877117653687795,0.9973958333333334,0.021412930509541184,0.99560546875,4.612301230430603,0.023681640625,0.00015317188808694482,0.0125,1.0,0.9875,4.815029335021973,0.26315839886665343,0.024658203125,0.98779296875,0.963134765625,4.623580679297447,0.2738912305794656,2.0025018302918642,0.024658203125,0.98779296875,0.963134765625,4.623580679297447,0.2738912305794656
1,512,no_cap,6,0.9600000000000001,2.5,0.015312532894313335,0.99609375,0.013954034696022669,0.9973958333333334,0.016680196422385052,0.99560546875,5.40294823050499,0.022705078125,0.0013676635280717164,0.0125,1.0,0.9875,5.653045749664306,0.22141959965229036,0.025390625,0.98583984375,0.96044921875,5.4122163616120815,0.23440277564805,2.1473554626069915,0.025390625,0.98583984375,0.96044921875,5.4122163616120815,0.23440277564805
1,512,no_cap,7,1.12,2.5,0.01262903492897749,0.99609375,0.012370295822620392,0.9973958333333334,0.014986013993620872,0.995849609375,5.893070966005325,0.021728515625,0.002356979064643383,0.0125,1.0,0.9875,6.17037296295166,0.20054304599761963,0.026123046875,0.983642578125,0.95751953125,5.901029199361801,0.2154685955028981,2.22579857286251,0.026123046875,0.983642578125,0.95751953125,5.901029199361801,0.2154685955028981
1,512,no_cap,8,1.28,2.5,0.010736031457781792,0.99609375,0.011685763175288836,0.9973958333333334,0.013898664561565965,0.996337890625,6.268916338682175,0.020751953125,0.0031626331037841737,0.00625,1.0,0.99375,6.553486061096192,0.18452190458774567,0.0234375,0.984619140625,0.961181640625,6.277296274900436,0.19896199274808168,2.276045623938803,0.0234375,0.984619140625,0.961181640625,6.277296274900436,0.19896199274808168
1,512,no_cap,9,1.44,2.5,0.009377400390803814,0.998046875,0.01139985645810763,0.9973958333333334,0.013313311806996353,0.99560546875,6.530071198940277,0.01904296875,0.003935911416192539,0.00625,1.0,0.99375,6.819113159179688,0.17469112873077391,0.023193359375,0.983642578125,0.96044921875,6.538228332996368,0.1898885372793302,2.3098864865176654,0.023193359375,0.983642578125,0.96044921875,6.538228332996368,0.1898885372793302
1,512,no_cap,10,1.5999999999999999,2.5,0.00848061265423894,0.998046875,0.011303475437064966,0.9973958333333334,0.012971318530617282,0.99560546875,6.7238525450229645,0.018798828125,0.0044907058763783425,0.00625,0.99375,0.9875,7.0179243087768555,0.1720681220293045,0.022705078125,0.984130859375,0.96142578125,6.731455560773611,0.1866672628093511,2.3250269406306248,0.022705078125,0.984130859375,0.96142578125,6.731455560773611,0.1866672628093511
1,512,no_cap,11,1.7599999999999998,2.5,0.00774978450499475,1.0,0.01125729518632094,0.9973958333333334,0.0126764085580362,0.99560546875,6.900945603847504,0.0185546875,0.004926624053041451,0.00625,0.99375,0.9875,7.194908332824707,0.16417995393276213,0.022216796875,0.984375,0.962158203125,6.908174950629473,0.17831327230669558,2.3500833009605975,0.022216796875,0.984375,0.962158203125,6.908174950629473,0.17831327230669558
1,512,no_cap,12,1.9199999999999997,2.5,0.007111153099685907,1.0,0.011316001415252686,0.9947916666666666,0.012475044000893831,0.99560546875,7.056798100471497,0.017822265625,0.005363890901207924,0.00625,0.99375,0.9875,7.3554994583129885,0.16254258751869202,0.022216796875,0.984375,0.962158203125,7.063916642218828,0.17775793792679906,2.3612239237244634,0.022216796875,0.984375,0.962158203125,7.063916642218828,0.17775793792679906
1,512,no_cap,13,2.0799999999999996,2.5,0.006608056602999568,1.0,0.011325522636373838,0.9947916666666666,0.0123189701262163,0.995849609375,7.200452506542206,0.017822265625,0.005710913523216732,0.0125,0.9875,0.9750000000000001,7.504841232299805,0.15603252053260802,0.022216796875,0.983154296875,0.9609375,7.207572430372238,0.17125794396270066,2.3830843410830194,0.022216796875,0.983154296875,0.9609375,7.207572430372238,0.17125794396270066
1,512,no_cap,14,2.2399999999999998,2.5,0.0061519325245171785,1.0,0.011393254001935324,0.9947916666666666,0.012213611349579878,0.995849609375,7.3304339945316315,0.017822265625,0.0060616788250627,0.0125,0.9875,0.9750000000000001,7.638165473937988,0.15207840651273727,0.0224609375,0.98388671875,0.96142578125,7.337227258831263,0.1670907933730632,2.3996521300292275,0.0224609375,0.98388671875,0.96142578125,7.337227258831263,0.1670907933730632
1,512,no_cap,15,2.4,2.5,0.0058052921667695045,1.0,0.011374893287817637,0.9947916666666666,0.012088360992493108,0.995849609375,7.4618821144104,0.017822265625,0.006283068825723603,0.0125,0.98125,0.96875,7.772980976104736,0.149112069606781,0.0224609375,0.984130859375,0.961669921875,7.468556277453899,0.16380657308036461,2.4127311121476316,0.0224609375,0.984130859375,0.961669921875,7.468556277453899,0.16380657308036461
1,512,no_cap,16,2.56,2.5,0.00546327861957252,1.0,0.011467387278874716,0.9947916666666666,0.012034092724206857,0.995849609375,7.57975846529007,0.017822265625,0.006570814104634337,0.0125,0.98125,0.96875,7.89600887298584,0.14825636893510818,0.022705078125,0.983642578125,0.9609375,7.585683930665255,0.16325637931004167,2.4237753027017708,0.022705078125,0.983642578125,0.9609375,7.585683930665255,0.16325637931004167
1,512,no_cap,17,2.72,2.5,0.005142891895957291,1.0,0.011517571285367012,0.9947916666666666,0.011925136568606831,0.995849609375,7.715438276529312,0.017822265625,0.00678224467264954,0.0125,0.98125,0.96875,8.030893421173095,0.14095154851675035,0.022216796875,0.983642578125,0.96142578125,7.72136265411973,0.15588532341644168,2.4453004099391618,0.022216796875,0.983642578125,0.96142578125,7.72136265411973,0.15588532341644168
1,512,no_cap,18,2.8800000000000003,2.5,0.004887086804956198,1.0,0.011557741090655327,0.9947916666666666,0.011892077382071875,0.995849609375,7.811314254999161,0.017822265625,0.007004990577115677,0.0125,0.9875,0.9750000000000001,8.13193063735962,0.14120001941919327,0.0224609375,0.983154296875,0.960693359375,7.816837314516306,0.15613508713431656,2.451903312338776,0.0224609375,0.983154296875,0.960693359375,7.816837314516306,0.15613508713431656
1,512,no_cap,19,3.0400000000000005,2.5,0.004616795107722282,1.0,0.011631853878498077,0.9947916666666666,0.011835208846605383,0.995849609375,7.917846262454987,0.017822265625,0.0072184137388831005,0.0125,0.9875,0.9750000000000001,8.24210786819458,0.13865675032138824,0.022216796875,0.984619140625,0.96240234375,7.923158977180719,0.15282464917981997,2.462381865480359,0.022216796875,0.984619140625,0.96240234375,7.923158977180719,0.15282464917981997
1,512,no_cap,20,3.2000000000000006,2.5,0.004388611298054457,1.0,0.011755612989266714,0.9947916666666666,0.0117879805402481,0.99609375,8.026030480861664,0.017822265625,0.007399369242193643,0.0125,0.98125,0.96875,8.35359239578247,0.13272415548563005,0.0224609375,0.98291015625,0.96044921875,8.031070072203875,0.14832328853663057,2.4842214476917865,0.0224609375,0.98291015625,0.96044921875,8.031070072203875,0.14832328853663057
1,512,no_cap,21,3.3600000000000008,2.5,0.004188061226159334,1.0,0.011879000812768936,0.9947916666666666,0.011731195321772248,0.99609375,8.135918617248535,0.017578125,0.007543134095612913,0.0125,0.98125,0.96875,8.465900230407716,0.13298071175813675,0.021728515625,0.98291015625,0.961181640625,8.140706963837147,0.14815337251638994,2.4885105284931273,0.021728515625,0.98291015625,0.961181640625,8.140706963837147,0.14815337251638994
1,512,no_cap,22,3.520000000000001,2.5,0.00397685426287353,1.0,0.01205669529736042,0.9947916666666666,0.011655565569526516,0.99609375,8.256405383348465,0.017333984375,0.0076787113066529855,0.0125,0.9875,0.9750000000000001,8.58647985458374,0.13180313408374786,0.021240234375,0.984130859375,0.962890625,8.261310823261738,0.14594210870563984,2.49715557407846,0.021240234375,0.984130859375,0.962890625,8.261310823261738,0.14594210870563984
1,512,no_cap,23,3.680000000000001,2.5,0.0038023778470233083,1.0,0.012175101786851883,0.9947916666666666,0.01163463230477646,0.99609375,8.351036548614502,0.01708984375,0.007832254457753152,0.0125,0.98125,0.96875,8.686015415191651,0.1325687050819397,0.02099609375,0.983154296875,0.962158203125,8.355910632759333,0.14743582921801135,2.4982281127752715,0.02099609375,0.983154296875,0.962158203125,8.355910632759333,0.14743582921801135
1,512,no_cap,24,3.840000000000001,2.5,0.0036305258981883526,1.0,0.01235990971326828,0.9947916666666666,0.01158272899192525,0.99609375,8.454874992370605,0.016357421875,0.007952203093736898,0.0125,0.98125,0.96875,8.791364860534667,0.1293061926960945,0.02099609375,0.984130859375,0.963134765625,8.459523934870958,0.14374919334659353,2.510785488614355,0.02099609375,0.984130859375,0.963134765625,8.459523934870958,0.14374919334659353
1,512,no_cap,25,4.000000000000001,2.5,0.0034941642079502344,1.0,0.01240187386671702,0.9947916666666666,0.011560098006157205,0.99609375,8.543734908103943,0.016357421875,0.00806593379820697,0.0125,0.98125,0.96875,8.882309532165527,0.12721697241067886,0.02099609375,0.9833984375,0.96240234375,8.548129878938198,0.1421275821630843,2.5202454020584346,0.02099609375,0.9833984375,0.96240234375,8.548129878938198,0.1421275821630843
1,512,no_cap,26,4.160000000000001,2.5,0.003358017944265157,1.0,0.012458893780906996,0.9947916666666666,0.011570609807677101,0.99609375,8.622756123542786,0.016357421875,0.008212591863411944,0.01875,0.98125,0.9624999999999999,8.966889190673829,0.123053540289402,0.021240234375,0.983154296875,0.9619140625,8.626575287431479,0.13827746454626322,2.5376357544914017,0.021240234375,0.983154296875,0.9619140625,8.626575287431479,0.13827746454626322
1,512,no_cap,27,4.320000000000001,2.5,0.003233355120755732,1.0,0.012544742474953333,0.9947916666666666,0.011551566334674135,0.99609375,8.713574230670929,0.016357421875,0.008318211213918403,0.01875,0.98125,0.9624999999999999,9.061280632019043,0.12411904484033584,0.021240234375,0.98291015625,0.961669921875,8.716699730604887,0.13906938122818246,2.53963353704869,0.021240234375,0.98291015625,0.961669921875,8.716699730604887,0.13906938122818246
