seed,m,policy,proposal_step,candidate_width,accepted,cap_ok,val_ok,width_cap,epsV,tau,candidate_train_loss,candidate_train_acc,candidate_val_loss,candidate_val_acc,candidate_test_iid_loss,candidate_test_iid_acc,candidate_test_shift_loss,candidate_test_shift_acc,candidate_gen_gap,candidate_correction_train_pre_acc,candidate_correction_train_post_acc,candidate_correction_train_gain,candidate_correction_train_pre_loss,candidate_correction_train_post_loss,candidate_correction_eval_pre_acc,candidate_correction_eval_post_acc,candidate_correction_eval_gain,candidate_correction_eval_pre_loss,candidate_correction_eval_post_loss,candidate_correction_param_shift_l2,candidate_correction_pre_acc,candidate_correction_post_acc,candidate_correction_gain,candidate_correction_pre_loss,candidate_correction_post_loss,active_width,active_train_loss,active_train_acc,active_val_loss,active_val_acc,active_test_iid_loss,active_test_iid_acc,active_test_shift_loss,active_test_shift_acc,active_gen_gap,active_correction_train_pre_acc,active_correction_train_post_acc,active_correction_train_gain,active_correction_train_pre_loss,active_correction_train_post_loss,active_correction_eval_pre_acc,active_correction_eval_post_acc,active_correction_eval_gain,active_correction_eval_pre_loss,active_correction_eval_post_loss,active_correction_param_shift_l2,active_correction_pre_acc,active_correction_post_acc,active_correction_gain,active_correction_pre_loss,active_correction_post_loss
17,512,dest_train,0,4,True,True,True,24,0.03181729027208751,0.011136051595230628,0.006495205452665687,1.0,0.006881868466734886,1.0,0.014684414025396109,0.995849609375,5.7047688364982605,0.009521484375,0.008189208572730422,0.026041666666666668,0.890625,0.8645833333333334,5.551850477854411,0.3483629177014033,0.007568359375,0.87060546875,0.863037109375,5.745757505297661,0.36078631691634655,1.7766162748203709,0.007568359375,0.87060546875,0.863037109375,5.745757505297661,0.36078631691634655,4,0.006495205452665687,1.0,0.006881868466734886,1.0,0.014684414025396109,0.995849609375,5.7047688364982605,0.009521484375,0.008189208572730422,0.026041666666666668,0.890625,0.8645833333333334,5.551850477854411,0.3483629177014033,0.007568359375,0.87060546875,0.863037109375,5.745757505297661,0.36078631691634655,1.7766162748203709,0.007568359375,0.87060546875,0.863037109375,5.745757505297661,0.36078631691634655
17,512,dest_train,1,8,True,True,True,24,0.03181729027208751,0.011136051595230628,0.001128845615312457,1.0,0.001973068962494532,1.0,0.012370904507406522,0.99560546875,8.247071743011475,0.007568359375,0.011242058892094065,0.020833333333333332,0.4947916666666667,0.47395833333333337,8.100868940353394,0.5762087901433309,0.005615234375,0.48486328125,0.479248046875,8.283936090767384,0.5679599936120212,2.035385476096958,0.005615234375,0.48486328125,0.479248046875,8.283936090767384,0.5679599936120212,8,0.001128845615312457,1.0,0.001973068962494532,1.0,0.012370904507406522,0.99560546875,8.247071743011475,0.007568359375,0.011242058892094065,0.020833333333333332,0.4947916666666667,0.47395833333333337,8.100868940353394,0.5762087901433309,0.005615234375,0.48486328125,0.479248046875,8.283936090767384,0.5679599936120212,2.035385476096958,0.005615234375,0.48486328125,0.479248046875,8.283936090767384,0.5679599936120212
17,512,dest_train,2,16,True,True,True,24,0.03181729027208751,0.011136051595230628,0.00039655467844568193,1.0,0.0012020822614431381,1.0,0.01135329050157452,0.99658203125,10.397404968738556,0.00830078125,0.010956735823128838,0.020833333333333332,0.9635416666666666,0.9427083333333333,10.19607957204183,0.34626030425230664,0.0068359375,0.981689453125,0.974853515625,10.458795703947544,0.33513417490758,2.1207763942447024,0.0068359375,0.981689453125,0.974853515625,10.458795703947544,0.33513417490758,16,0.00039655467844568193,1.0,0.0012020822614431381,1.0,0.01135329050157452,0.99658203125,10.397404968738556,0.00830078125,0.010956735823128838,0.020833333333333332,0.9635416666666666,0.9427083333333333,10.19607957204183,0.34626030425230664,0.0068359375,0.981689453125,0.974853515625,10.458795703947544,0.33513417490758,2.1207763942447024,0.0068359375,0.981689453125,0.974853515625,10.458795703947544,0.33513417490758
17,512,dest_train,3,32,True,True,True,24,0.03181729027208751,0.011136051595230628,0.0002534424711484462,1.0,0.0012720114706705015,1.0,0.012870247417595237,0.99560546875,10.857403218746185,0.00732421875,0.012616804946446791,0.020833333333333332,0.9635416666666666,0.9427083333333333,10.610910097757975,0.12467718745271365,0.0068359375,0.982421875,0.9755859375,10.935193218290806,0.090132724319119,1.883672296997278,0.0068359375,0.982421875,0.9755859375,10.935193218290806,0.090132724319119,32,0.0002534424711484462,1.0,0.0012720114706705015,1.0,0.012870247417595237,0.99560546875,10.857403218746185,0.00732421875,0.012616804946446791,0.020833333333333332,0.9635416666666666,0.9427083333333333,10.610910097757975,0.12467718745271365,0.0068359375,0.982421875,0.9755859375,10.935193218290806,0.090132724319119,1.883672296997278,0.0068359375,0.982421875,0.9755859375,10.935193218290806,0.090132724319119
17,512,dest_train,4,64,True,True,True,24,0.03181729027208751,0.011136051595230628,6.0442009271355346e-05,1.0,0.0013689891202375293,1.0,0.018029569882855867,0.99462890625,14.444669306278229,0.00537109375,0.01796912787358451,0.020833333333333332,0.96875,0.9479166666666666,14.08556572596232,0.09371141468485196,0.00341796875,0.98779296875,0.984375,14.488977193832397,0.06075910574872978,1.9340039243542675,0.00341796875,0.98779296875,0.984375,14.488977193832397,0.06075910574872978,64,6.0442009271355346e-05,1.0,0.0013689891202375293,1.0,0.018029569882855867,0.99462890625,14.444669306278229,0.00537109375,0.01796912787358451,0.020833333333333332,0.96875,0.9479166666666666,14.08556572596232,0.09371141468485196,0.00341796875,0.98779296875,0.984375,14.488977193832397,0.06075910574872978,1.9340039243542675,0.00341796875,0.98779296875,0.984375,14.488977193832397,0.06075910574872978
17,512,dest_train,5,96,False,True,False,24,0.03181729027208751,0.011136051595230628,8.29239834274631e-05,1.0,0.0036968458831931152,0.9973958333333334,0.020007364479170064,0.99462890625,14.698658645153046,0.006103515625,0.0199244404957426,0.015625,0.984375,0.96875,14.412416299184164,0.0556080328921477,0.00390625,0.994384765625,0.990478515625,14.843302823603153,0.02002120390170603,1.8853704467445664,0.00390625,0.994384765625,0.990478515625,14.843302823603153,0.02002120390170603,64,6.0442009271355346e-05,1.0,0.0013689891202375293,1.0,0.018029569882855867,0.99462890625,14.444669306278229,0.00537109375,0.01796912787358451,0.020833333333333332,0.96875,0.9479166666666666,14.08556572596232,0.09371141468485196,0.00341796875,0.98779296875,0.984375,14.488977193832397,0.06075910574872978,1.9340039243542675,0.00341796875,0.98779296875,0.984375,14.488977193832397,0.06075910574872978
18,512,dest_train,0,4,True,True,True,24,0.03181729027208751,0.011136051595230628,0.004635263700038195,1.0,0.007240843648711841,1.0,0.010846084682270885,0.996826171875,5.330359607934952,0.01123046875,0.00621082098223269,0.020833333333333332,0.796875,0.7760416666666666,5.28278652826945,0.4533766160408656,0.012451171875,0.788818359375,0.7763671875,5.246617868542671,0.47483528894372284,1.7757618427042132,0.012451171875,0.788818359375,0.7763671875,5.246617868542671,0.47483528894372284,4,0.004635263700038195,1.0,0.007240843648711841,1.0,0.010846084682270885,0.996826171875,5.330359607934952,0.01123046875,0.00621082098223269,0.020833333333333332,0.796875,0.7760416666666666,5.28278652826945,0.4533766160408656,0.012451171875,0.788818359375,0.7763671875,5.246617868542671,0.47483528894372284,1.7757618427042132,0.012451171875,0.788818359375,0.7763671875,5.246617868542671,0.47483528894372284
18,512,dest_train,1,8,True,True,True,24,0.03181729027208751,0.011136051595230628,0.0029665494803339243,1.0,0.004560802364721894,1.0,0.00978725400636904,0.9970703125,6.9306100606918335,0.01123046875,0.006820704526035115,0.020833333333333332,0.6354166666666666,0.6145833333333333,7.061261812845866,0.6251181860764822,0.01171875,0.66943359375,0.65771484375,6.883728321641684,0.6339473039843142,1.9617491922106352,0.01171875,0.66943359375,0.65771484375,6.883728321641684,0.6339473039843142,8,0.0029665494803339243,1.0,0.004560802364721894,1.0,0.00978725400636904,0.9970703125,6.9306100606918335,0.01123046875,0.006820704526035115,0.020833333333333332,0.6354166666666666,0.6145833333333333,7.061261812845866,0.6251181860764822,0.01171875,0.66943359375,0.65771484375,6.883728321641684,0.6339473039843142,1.9617491922106352,0.01171875,0.66943359375,0.65771484375,6.883728321641684,0.6339473039843142
18,512,dest_train,2,16,True,True,True,24,0.03181729027208751,0.011136051595230628,0.00015769017045386136,1.0,0.0007257337759559354,1.0,0.008709688574526808,0.996337890625,10.77825152873993,0.010498046875,0.008551998404072947,0.015625,0.9010416666666666,0.8854166666666666,10.693003177642822,0.5089263617992401,0.010986328125,0.8681640625,0.857177734375,10.62096231430769,0.5054270781110972,2.221211009003015,0.010986328125,0.8681640625,0.857177734375,10.62096231430769,0.5054270781110972,16,0.00015769017045386136,1.0,0.0007257337759559354,1.0,0.008709688574526808,0.996337890625,10.77825152873993,0.010498046875,0.008551998404072947,0.015625,0.9010416666666666,0.8854166666666666,10.693003177642822,0.5089263617992401,0.010986328125,0.8681640625,0.857177734375,10.62096231430769,0.5054270781110972,2.221211009003015,0.010986328125,0.8681640625,0.857177734375,10.62096231430769,0.5054270781110972
18,512,dest_train,3,32,False,True,False,24,0.03181729027208751,0.011136051595230628,0.00013648745516547933,1.0,0.0009917869077374537,1.0,0.004515012875344837,0.998291015625,11.075590252876282,0.006103515625,0.004378525420179358,0.015625,0.96875,0.953125,10.917478243509928,0.2605602319041888,0.00830078125,0.9677734375,0.95947265625,10.966523967683315,0.2462624995969236,2.0604302997064963,0.00830078125,0.9677734375,0.95947265625,10.966523967683315,0.2462624995969236,16,0.00015769017045386136,1.0,0.0007257337759559354,1.0,0.008709688574526808,0.996337890625,10.77825152873993,0.010498046875,0.008551998404072947,0.015625,0.9010416666666666,0.8854166666666666,10.693003177642822,0.5089263617992401,0.010986328125,0.8681640625,0.857177734375,10.62096231430769,0.5054270781110972,2.221211009003015,0.010986328125,0.8681640625,0.857177734375,10.62096231430769,0.5054270781110972
18,512,dest_train,4,64,False,True,False,24,0.03181729027208751,0.011136051595230628,7.07888939359691e-05,1.0,0.00041889593315621215,1.0,0.005463315894303378,0.997802734375,12.222232937812805,0.006103515625,0.005392527000367409,0.015625,0.9739583333333334,0.9583333333333334,12.055065949757894,0.09436373288432758,0.0068359375,0.984619140625,0.977783203125,12.05588834732771,0.068735287655727,1.7538177835378,0.0068359375,0.984619140625,0.977783203125,12.05588834732771,0.068735287655727,16,0.00015769017045386136,1.0,0.0007257337759559354,1.0,0.008709688574526808,0.996337890625,10.77825152873993,0.010498046875,0.008551998404072947,0.015625,0.9010416666666666,0.8854166666666666,10.693003177642822,0.5089263617992401,0.010986328125,0.8681640625,0.857177734375,10.62096231430769,0.5054270781110972,2.221211009003015,0.010986328125,0.8681640625,0.857177734375,10.62096231430769,0.5054270781110972
18,512,dest_train,5,96,True,True,True,24,0.03181729027208751,0.011136051595230628,4.3436668420326896e-05,1.0,0.0006856067532983919,1.0,0.0053319161543186055,0.998291015625,13.623141527175903,0.005615234375,0.005288479485898279,0.015625,0.984375,0.96875,13.419205665588379,0.06548669934272766,0.007568359375,0.986572265625,0.97900390625,13.453633770346642,0.043511515759746544,1.7055077173133755,0.007568359375,0.986572265625,0.97900390625,13.453633770346642,0.043511515759746544,96,4.3436668420326896e-05,1.0,0.0006856067532983919,1.0,0.0053319161543186055,0.998291015625,13.623141527175903,0.005615234375,0.005288479485898279,0.015625,0.984375,0.96875,13.419205665588379,0.06548669934272766,0.007568359375,0.986572265625,0.97900390625,13.453633770346642,0.043511515759746544,1.7055077173133755,0.007568359375,0.986572265625,0.97900390625,13.453633770346642,0.043511515759746544
19,512,dest_train,0,4,True,True,True,24,0.03181729027208751,0.011136051595230628,0.011202064342796803,0.998046875,0.0213803652053078,0.9947916666666666,0.011338078795233741,0.998046875,5.569092363119125,0.009033203125,0.00013601445243693888,0.015625,0.5364583333333334,0.5208333333333334,5.630648612976074,0.7080278396606445,0.010498046875,0.495361328125,0.48486328125,5.492387488484383,0.7428651046939194,1.7539613601993882,0.010498046875,0.495361328125,0.48486328125,5.492387488484383,0.7428651046939194,4,0.011202064342796803,0.998046875,0.0213803652053078,0.9947916666666666,0.011338078795233741,0.998046875,5.569092363119125,0.009033203125,0.00013601445243693888,0.015625,0.5364583333333334,0.5208333333333334,5.630648612976074,0.7080278396606445,0.010498046875,0.495361328125,0.48486328125,5.492387488484383,0.7428651046939194,1.7539613601993882,0.010498046875,0.495361328125,0.48486328125,5.492387488484383,0.7428651046939194
19,512,dest_train,1,8,True,True,True,24,0.03181729027208751,0.011136051595230628,0.007739529944956303,0.998046875,0.01828264390739302,0.9947916666666666,0.008722886210307479,0.997802734375,6.828487277030945,0.00732421875,0.0009833562653511763,0.010416666666666666,0.8645833333333334,0.8541666666666667,6.6749504407246905,0.4989239474137624,0.008544921875,0.830322265625,0.82177734375,6.803710117936134,0.5392874276731163,1.8691379449378205,0.008544921875,0.830322265625,0.82177734375,6.803710117936134,0.5392874276731163,8,0.007739529944956303,0.998046875,0.01828264390739302,0.9947916666666666,0.008722886210307479,0.997802734375,6.828487277030945,0.00732421875,0.0009833562653511763,0.010416666666666666,0.8645833333333334,0.8541666666666667,6.6749504407246905,0.4989239474137624,0.008544921875,0.830322265625,0.82177734375,6.803710117936134,0.5392874276731163,1.8691379449378205,0.008544921875,0.830322265625,0.82177734375,6.803710117936134,0.5392874276731163
19,512,dest_train,2,16,True,True,True,24,0.03181729027208751,0.011136051595230628,0.0010618471133057028,1.0,0.02156944913197852,0.9973958333333334,0.007145751582356752,0.998046875,10.616365015506744,0.00537109375,0.006083904469051049,0.005208333333333333,0.5364583333333334,0.53125,10.549248059590658,0.49352216720581055,0.007080078125,0.495361328125,0.48828125,10.586281895637512,0.5309217320755124,2.162567562222037,0.007080078125,0.495361328125,0.48828125,10.586281895637512,0.5309217320755124,16,0.0010618471133057028,1.0,0.02156944913197852,0.9973958333333334,0.007145751582356752,0.998046875,10.616365015506744,0.00537109375,0.006083904469051049,0.005208333333333333,0.5364583333333334,0.53125,10.549248059590658,0.49352216720581055,0.007080078125,0.495361328125,0.48828125,10.586281895637512,0.5309217320755124,2.162567562222037,0.007080078125,0.495361328125,0.48828125,10.586281895637512,0.5309217320755124
19,512,dest_train,3,32,True,True,True,24,0.03181729027208751,0.011136051595230628,0.0004613208002410829,1.0,0.019101011249100946,0.9947916666666666,0.008917668363210396,0.99755859375,11.60585081577301,0.008544921875,0.008456347562969313,0.005208333333333333,0.9427083333333334,0.9375,11.560194333394369,0.15122618650396666,0.009521484375,0.961669921875,0.9521484375,11.533514633774757,0.15352239925414324,1.9714136255893817,0.009521484375,0.961669921875,0.9521484375,11.533514633774757,0.15352239925414324,32,0.0004613208002410829,1.0,0.019101011249100946,0.9947916666666666,0.008917668363210396,0.99755859375,11.60585081577301,0.008544921875,0.008456347562969313,0.005208333333333333,0.9427083333333334,0.9375,11.560194333394369,0.15122618650396666,0.009521484375,0.961669921875,0.9521484375,11.533514633774757,0.15352239925414324,1.9714136255893817,0.009521484375,0.961669921875,0.9521484375,11.533514633774757,0.15352239925414324
19,512,dest_train,4,64,True,True,True,24,0.03181729027208751,0.011136051595230628,0.0001651932398090139,1.0,0.01797559308761265,0.9973958333333334,0.008588479904574342,0.99755859375,14.445981562137604,0.0068359375,0.008423286664765328,0.005208333333333333,0.9895833333333334,0.984375,14.27316157023112,0.057647438098986946,0.00732421875,0.98828125,0.98095703125,14.367109522223473,0.0626922536175698,1.9808417570674943,0.00732421875,0.98828125,0.98095703125,14.367109522223473,0.0626922536175698,64,0.0001651932398090139,1.0,0.01797559308761265,0.9973958333333334,0.008588479904574342,0.99755859375,14.445981562137604,0.0068359375,0.008423286664765328,0.005208333333333333,0.9895833333333334,0.984375,14.27316157023112,0.057647438098986946,0.00732421875,0.98828125,0.98095703125,14.367109522223473,0.0626922536175698,1.9808417570674943,0.00732421875,0.98828125,0.98095703125,14.367109522223473,0.0626922536175698
19,512,dest_train,5,96,False,True,False,24,0.03181729027208751,0.011136051595230628,7.418960012728348e-05,1.0,0.024469028079996253,0.9947916666666666,0.01095000378631994,0.997314453125,16.61394602060318,0.006591796875,0.010875814186192656,0.005208333333333333,0.9895833333333334,0.984375,16.553319136301678,0.04347804468125105,0.007568359375,0.98681640625,0.979248046875,16.50167714059353,0.04897964124393184,1.8328527021169956,0.007568359375,0.98681640625,0.979248046875,16.50167714059353,0.04897964124393184,64,0.0001651932398090139,1.0,0.01797559308761265,0.9973958333333334,0.008588479904574342,0.99755859375,14.445981562137604,0.0068359375,0.008423286664765328,0.005208333333333333,0.9895833333333334,0.984375,14.27316157023112,0.057647438098986946,0.00732421875,0.98828125,0.98095703125,14.367109522223473,0.0626922536175698,1.9808417570674943,0.00732421875,0.98828125,0.98095703125,14.367109522223473,0.0626922536175698
20,512,dest_train,0,4,True,True,True,24,0.03181729027208751,0.011136051595230628,0.006499604322016239,1.0,0.008877736516296864,0.9973958333333334,0.01279807894024998,0.997314453125,5.7739361226558685,0.012451171875,0.00629847461823374,0.026041666666666668,0.59375,0.5677083333333334,5.940429925918579,0.6840438147385915,0.013427734375,0.588623046875,0.5751953125,5.7928485833108425,0.6840647449716926,1.8459343148564138,0.013427734375,0.588623046875,0.5751953125,5.7928485833108425,0.6840647449716926,4,0.006499604322016239,1.0,0.008877736516296864,0.9973958333333334,0.01279807894024998,0.997314453125,5.7739361226558685,0.012451171875,0.00629847461823374,0.026041666666666668,0.59375,0.5677083333333334,5.940429925918579,0.6840438147385915,0.013427734375,0.588623046875,0.5751953125,5.7928485833108425,0.6840647449716926,1.8459343148564138,0.013427734375,0.588623046875,0.5751953125,5.7928485833108425,0.6840647449716926
20,512,dest_train,1,8,True,True,True,24,0.03181729027208751,0.011136051595230628,0.0018937226268462837,1.0,0.00240960616307954,1.0,0.008203251607483253,0.997802734375,7.135762929916382,0.01220703125,0.006309528980636969,0.026041666666666668,0.5625,0.5364583333333334,7.352535883585612,0.6978360116481781,0.013671875,0.552490234375,0.538818359375,7.118577376008034,0.6970601663924754,2.0020603875397547,0.013671875,0.552490234375,0.538818359375,7.118577376008034,0.6970601663924754,8,0.0018937226268462837,1.0,0.00240960616307954,1.0,0.008203251607483253,0.997802734375,7.135762929916382,0.01220703125,0.006309528980636969,0.026041666666666668,0.5625,0.5364583333333334,7.352535883585612,0.6978360116481781,0.013671875,0.552490234375,0.538818359375,7.118577376008034,0.6970601663924754,2.0020603875397547,0.013671875,0.552490234375,0.538818359375,7.118577376008034,0.6970601663924754
20,512,dest_train,2,16,True,True,True,24,0.03181729027208751,0.011136051595230628,0.0006950880197109655,1.0,0.000564144526530678,1.0,0.007113877036317717,0.998779296875,9.174097895622253,0.007080078125,0.006418789016606752,0.005208333333333333,0.5989583333333334,0.59375,9.409761110941568,0.5742226938406626,0.007568359375,0.632080078125,0.62451171875,9.163301892578602,0.5772002516314387,2.024951637556661,0.007568359375,0.632080078125,0.62451171875,9.163301892578602,0.5772002516314387,16,0.0006950880197109655,1.0,0.000564144526530678,1.0,0.007113877036317717,0.998779296875,9.174097895622253,0.007080078125,0.006418789016606752,0.005208333333333333,0.5989583333333334,0.59375,9.409761110941568,0.5742226938406626,0.007568359375,0.632080078125,0.62451171875,9.163301892578602,0.5772002516314387,2.024951637556661,0.007568359375,0.632080078125,0.62451171875,9.163301892578602,0.5772002516314387
20,512,dest_train,3,32,True,True,True,24,0.03181729027208751,0.011136051595230628,0.00017016906349454075,1.0,0.00036533584352582693,1.0,0.007231884928842192,0.997802734375,11.830836176872253,0.007568359375,0.007061715865347651,0.015625,0.9583333333333334,0.9427083333333334,12.223114331563314,0.12545687208573023,0.009033203125,0.97412109375,0.965087890625,11.811224348843098,0.12511972564971074,2.1117643736533673,0.009033203125,0.97412109375,0.965087890625,11.811224348843098,0.12511972564971074,32,0.00017016906349454075,1.0,0.00036533584352582693,1.0,0.007231884928842192,0.997802734375,11.830836176872253,0.007568359375,0.007061715865347651,0.015625,0.9583333333333334,0.9427083333333334,12.223114331563314,0.12545687208573023,0.009033203125,0.97412109375,0.965087890625,11.811224348843098,0.12511972564971074,2.1117643736533673,0.009033203125,0.97412109375,0.965087890625,11.811224348843098,0.12511972564971074
20,512,dest_train,4,64,False,True,False,24,0.03181729027208751,0.011136051595230628,8.955993689596653e-05,1.0,0.00019772362429648638,1.0,0.007637163750587206,0.99853515625,13.448326647281647,0.0087890625,0.007547603813691239,0.005208333333333333,0.9947916666666666,0.9895833333333333,13.861061255137125,0.05462172503272692,0.0107421875,0.986328125,0.9755859375,13.37850634753704,0.059088250243803486,1.8235873900950719,0.0107421875,0.986328125,0.9755859375,13.37850634753704,0.059088250243803486,32,0.00017016906349454075,1.0,0.00036533584352582693,1.0,0.007231884928842192,0.997802734375,11.830836176872253,0.007568359375,0.007061715865347651,0.015625,0.9583333333333334,0.9427083333333334,12.223114331563314,0.12545687208573023,0.009033203125,0.97412109375,0.965087890625,11.811224348843098,0.12511972564971074,2.1117643736533673,0.009033203125,0.97412109375,0.965087890625,11.811224348843098,0.12511972564971074
20,512,dest_train,5,96,True,True,True,24,0.03181729027208751,0.011136051595230628,6.742625919287093e-05,1.0,0.00010996561710877965,1.0,0.007047961682474124,0.99853515625,14.222664773464203,0.0078125,0.006980535423281253,0.005208333333333333,0.9895833333333334,0.984375,14.54784075419108,0.03896300649891297,0.00732421875,0.9892578125,0.98193359375,14.114663571119308,0.036352511666336795,1.7954765354950877,0.00732421875,0.9892578125,0.98193359375,14.114663571119308,0.036352511666336795,96,6.742625919287093e-05,1.0,0.00010996561710877965,1.0,0.007047961682474124,0.99853515625,14.222664773464203,0.0078125,0.006980535423281253,0.005208333333333333,0.9895833333333334,0.984375,14.54784075419108,0.03896300649891297,0.00732421875,0.9892578125,0.98193359375,14.114663571119308,0.036352511666336795,1.7954765354950877,0.00732421875,0.9892578125,0.98193359375,14.114663571119308,0.036352511666336795
21,512,dest_train,0,4,True,True,True,24,0.03181729027208751,0.011136051595230628,0.0044417064636945724,1.0,0.017289869176844757,0.9947916666666666,0.010078869410790503,0.998046875,5.612414389848709,0.02294921875,0.005637162947095931,0.020833333333333332,0.515625,0.4947916666666667,5.503974994023641,0.6810248593489329,0.02099609375,0.524658203125,0.503662109375,5.614375840872526,0.6887712990865111,1.7508403379491462,0.02099609375,0.524658203125,0.503662109375,5.614375840872526,0.6887712990865111,4,0.0044417064636945724,1.0,0.017289869176844757,0.9947916666666666,0.010078869410790503,0.998046875,5.612414389848709,0.02294921875,0.005637162947095931,0.020833333333333332,0.515625,0.4947916666666667,5.503974994023641,0.6810248593489329,0.02099609375,0.524658203125,0.503662109375,5.614375840872526,0.6887712990865111,1.7508403379491462,0.02099609375,0.524658203125,0.503662109375,5.614375840872526,0.6887712990865111
21,512,dest_train,1,8,True,True,True,24,0.03181729027208751,0.011136051595230628,0.0007465291128028184,1.0,0.020025745887930196,0.9947916666666666,0.004903130065940786,0.9990234375,7.730172961950302,0.016357421875,0.004156600953137968,0.010416666666666666,0.9114583333333334,0.9010416666666667,7.49752942721049,0.24629268298546472,0.01806640625,0.9072265625,0.88916015625,7.692758224904537,0.2969924407079816,1.9616183406502672,0.01806640625,0.9072265625,0.88916015625,7.692758224904537,0.2969924407079816,8,0.0007465291128028184,1.0,0.020025745887930196,0.9947916666666666,0.004903130065940786,0.9990234375,7.730172961950302,0.016357421875,0.004156600953137968,0.010416666666666666,0.9114583333333334,0.9010416666666667,7.49752942721049,0.24629268298546472,0.01806640625,0.9072265625,0.88916015625,7.692758224904537,0.2969924407079816,1.9616183406502672,0.01806640625,0.9072265625,0.88916015625,7.692758224904537,0.2969924407079816
21,512,dest_train,2,16,True,True,True,24,0.03181729027208751,0.011136051595230628,0.00022288745094556361,1.0,0.026453867632274825,0.9947916666666666,0.005587965817539953,0.99853515625,9.387446463108063,0.01953125,0.005365078366594389,0.015625,0.8802083333333334,0.8645833333333334,9.268721262613932,0.32745978732903797,0.019287109375,0.83544921875,0.816162109375,9.300671596080065,0.3763571889139712,2.137830405194811,0.019287109375,0.83544921875,0.816162109375,9.300671596080065,0.3763571889139712,16,0.00022288745094556361,1.0,0.026453867632274825,0.9947916666666666,0.005587965817539953,0.99853515625,9.387446463108063,0.01953125,0.005365078366594389,0.015625,0.8802083333333334,0.8645833333333334,9.268721262613932,0.32745978732903797,0.019287109375,0.83544921875,0.816162109375,9.300671596080065,0.3763571889139712,2.137830405194811,0.019287109375,0.83544921875,0.816162109375,9.300671596080065,0.3763571889139712
21,512,dest_train,3,32,False,True,False,24,0.03181729027208751,0.011136051595230628,0.00017840415239334106,1.0,0.019432920807351668,0.9947916666666666,0.00427123802001006,0.999267578125,9.649232387542725,0.014404296875,0.004092833867616719,0.015625,0.96875,0.953125,9.426777680714926,0.1359915683666865,0.01171875,0.969970703125,0.958251953125,9.599546931684017,0.13803861726773903,1.8238345332705337,0.01171875,0.969970703125,0.958251953125,9.599546931684017,0.13803861726773903,16,0.00022288745094556361,1.0,0.026453867632274825,0.9947916666666666,0.005587965817539953,0.99853515625,9.387446463108063,0.01953125,0.005365078366594389,0.015625,0.8802083333333334,0.8645833333333334,9.268721262613932,0.32745978732903797,0.019287109375,0.83544921875,0.816162109375,9.300671596080065,0.3763571889139712,2.137830405194811,0.019287109375,0.83544921875,0.816162109375,9.300671596080065,0.3763571889139712
21,512,dest_train,4,64,True,True,True,24,0.03181729027208751,0.011136051595230628,4.9885113185155205e-05,1.0,0.02005385762701432,0.9973958333333334,0.004513256809332233,0.998779296875,11.827491998672485,0.011474609375,0.004463371696147078,0.010416666666666666,0.9791666666666666,0.96875,11.517494042714437,0.08930828608572483,0.011474609375,0.9814453125,0.969970703125,11.715452030301094,0.08660839009098709,1.8622698548699566,0.011474609375,0.9814453125,0.969970703125,11.715452030301094,0.08660839009098709,64,4.9885113185155205e-05,1.0,0.02005385762701432,0.9973958333333334,0.004513256809332233,0.998779296875,11.827491998672485,0.011474609375,0.004463371696147078,0.010416666666666666,0.9791666666666666,0.96875,11.517494042714437,0.08930828608572483,0.011474609375,0.9814453125,0.969970703125,11.715452030301094,0.08660839009098709,1.8622698548699566,0.011474609375,0.9814453125,0.969970703125,11.715452030301094,0.08660839009098709
21,512,dest_train,5,96,False,True,False,24,0.03181729027208751,0.011136051595230628,4.0880433516576886e-05,1.0,0.027345542369099956,0.9947916666666666,0.004778063481353456,0.998779296875,12.165645599365234,0.013671875,0.004737183047836879,0.005208333333333333,0.9895833333333334,0.984375,11.92552137374878,0.05119669530540705,0.013427734375,0.984619140625,0.97119140625,12.061173163354397,0.0610431661552866,1.6495869720606982,0.013427734375,0.984619140625,0.97119140625,12.061173163354397,0.0610431661552866,64,4.9885113185155205e-05,1.0,0.02005385762701432,0.9973958333333334,0.004513256809332233,0.998779296875,11.827491998672485,0.011474609375,0.004463371696147078,0.010416666666666666,0.9791666666666666,0.96875,11.517494042714437,0.08930828608572483,0.011474609375,0.9814453125,0.969970703125,11.715452030301094,0.08660839009098709,1.8622698548699566,0.011474609375,0.9814453125,0.969970703125,11.715452030301094,0.08660839009098709
22,512,dest_train,0,4,True,True,True,24,0.03181729027208751,0.011136051595230628,0.005696909502148628,1.0,0.011775720864534378,0.9973958333333334,0.01126806330285035,0.997314453125,5.5467595756053925,0.022216796875,0.0055711538007017225,0.036458333333333336,0.5260416666666666,0.4895833333333333,5.444516897201538,0.6607865889867147,0.02294921875,0.481201171875,0.458251953125,5.660334765911102,0.6732432981953025,1.7364317594330572,0.02294921875,0.481201171875,0.458251953125,5.660334765911102,0.6732432981953025,4,0.005696909502148628,1.0,0.011775720864534378,0.9973958333333334,0.01126806330285035,0.997314453125,5.5467595756053925,0.022216796875,0.0055711538007017225,0.036458333333333336,0.5260416666666666,0.4895833333333333,5.444516897201538,0.6607865889867147,0.02294921875,0.481201171875,0.458251953125,5.660334765911102,0.6732432981953025,1.7364317594330572,0.02294921875,0.481201171875,0.458251953125,5.660334765911102,0.6732432981953025
