seed,m,policy,degree,iter,step_mass,train_loss,test_loss,gen_gap
1,500,cap,5,30,0.479257,0.466242,0.695447,0.229205
1,500,cap,5,40,0.563382,0.442607,0.697634,0.255027
1,500,cap,5,50,0.637619,0.427331,0.697220,0.269889
1,500,cap,5,60,0.704802,0.413719,0.697402,0.283683
1,500,cap,5,70,0.766627,0.401885,0.697567,0.295682
1,500,cap,5,80,0.824202,0.393763,0.699999,0.306236
1,500,cap,5,90,0.878298,0.386489,0.700539,0.314050
1,500,cap,5,100,0.929480,0.379785,0.701973,0.322188
1,500,cap,5,110,0.978173,0.373832,0.702609,0.328777
1,500,cap,5,120,1.024708,0.369285,0.704002,0.334717
1,500,cap,5,130,1.069349,0.364688,0.705779,0.341091
1,500,cap,5,140,1.112310,0.360321,0.707357,0.347036
1,500,cap,5,150,1.153767,0.356610,0.708182,0.351572
1,500,cap,5,160,1.193869,0.352689,0.709627,0.356938
1,500,cap,5,170,1.232739,0.349292,0.711240,0.361948
1,500,cap,5,180,1.270486,0.346132,0.712947,0.366815
1,500,cap,5,190,1.307200,0.343223,0.714184,0.370961
1,500,cap,5,200,1.342963,0.340703,0.715211,0.374508
1,500,cap,5,210,1.377844,0.338331,0.716259,0.377928
1,500,cap,5,220,1.411907,0.335929,0.717842,0.381914
1,500,cap,5,230,1.445205,0.333770,0.719075,0.385305
1,500,cap,5,240,1.477789,0.331662,0.719993,0.388331
1,500,cap,5,250,1.509702,0.329441,0.721330,0.391889
1,500,cap,5,260,1.540984,0.327365,0.722505,0.395140
1,500,cap,5,270,1.571671,0.325302,0.723531,0.398229
1,500,cap,5,280,1.601796,0.323310,0.724843,0.401532
1,500,cap,5,290,1.631389,0.321496,0.726469,0.404972
1,500,cap,5,300,1.660476,0.319937,0.727214,0.407278
1,500,cap,5,310,1.689083,0.318168,0.728203,0.410035
1,500,cap,5,320,1.717234,0.316485,0.729432,0.412947
1,500,cap,5,330,1.744948,0.314697,0.730332,0.415635
1,500,cap,5,340,1.772247,0.313085,0.731122,0.418037
1,500,cap,5,350,1.799147,0.311671,0.732180,0.420509
1,500,cap,5,360,1.825666,0.310229,0.733504,0.423275
1,500,cap,5,370,1.851820,0.308834,0.734354,0.425520
1,500,cap,5,380,1.877623,0.307413,0.735081,0.427668
1,500,cap,5,390,1.903090,0.306036,0.736091,0.430055
1,500,cap,5,400,1.928232,0.304794,0.736878,0.432084
1,500,cap,5,410,1.953062,0.303632,0.737735,0.434103
1,500,cap,5,420,1.977592,0.302463,0.738473,0.436011
1,500,cap,5,430,2.001832,0.301173,0.739418,0.438245
1,500,cap,5,440,2.025792,0.299919,0.740410,0.440491
1,500,cap,5,450,2.049481,0.298717,0.741227,0.442510
1,500,cap,5,460,2.072909,0.297549,0.742254,0.444705
1,500,cap,5,470,2.096084,0.296512,0.742922,0.446410
1,500,cap,5,480,2.119013,0.295521,0.743509,0.447988
1,500,cap,5,490,2.141706,0.294475,0.744268,0.449794
1,500,cap,5,500,2.164168,0.293490,0.744996,0.451506
1,500,cap,5,510,2.186407,0.292480,0.745884,0.453404
1,500,cap,5,520,2.208429,0.291478,0.746827,0.455349
1,500,cap,5,530,2.230241,0.290468,0.747662,0.457194
1,500,cap,5,540,2.251848,0.289572,0.748372,0.458800
1,500,cap,5,550,2.273256,0.288718,0.748929,0.460211
1,500,cap,5,560,2.294470,0.287804,0.749897,0.462093
1,500,cap,5,570,2.315497,0.286948,0.750522,0.463573
1,500,cap,5,580,2.336339,0.286050,0.751036,0.464985
1,500,cap,5,590,2.357003,0.285158,0.751683,0.466525
1,500,cap,5,600,2.377492,0.284392,0.752305,0.467913
1,500,cap,5,610,2.397812,0.283507,0.753116,0.469609
1,500,cap,5,620,2.417966,0.282647,0.753674,0.471026
1,500,cap,5,630,2.437958,0.281862,0.754318,0.472456
1,500,cap,5,640,2.457792,0.281104,0.754943,0.473839
1,500,cap,5,650,2.477472,0.280410,0.755800,0.475390
1,500,cap,5,660,2.497002,0.279621,0.756329,0.476707
2,500,cap,5,0,0.000000,0.693147,0.693147,-0.000000
2,500,cap,5,10,0.251050,0.560902,0.686274,0.125372
2,500,cap,5,20,0.379763,0.494264,0.683598,0.189335
2,500,cap,5,30,0.479257,0.459416,0.687567,0.228151
2,500,cap,5,40,0.563382,0.440025,0.689091,0.249067
2,500,cap,5,50,0.637619,0.423840,0.689755,0.265915
2,500,cap,5,60,0.704802,0.410864,0.692503,0.281640
2,500,cap,5,70,0.766627,0.401818,0.695112,0.293295
2,500,cap,5,80,0.824202,0.390823,0.697241,0.306418
2,500,cap,5,90,0.878298,0.383456,0.700063,0.316608
2,500,cap,5,100,0.929480,0.375740,0.701214,0.325473
2,500,cap,5,110,0.978173,0.370164,0.702964,0.332800
2,500,cap,5,120,1.024708,0.365345,0.704956,0.339611
2,500,cap,5,130,1.069349,0.360434,0.706720,0.346286
2,500,cap,5,140,1.112310,0.355330,0.708796,0.353466
2,500,cap,5,150,1.153767,0.351061,0.709999,0.358939
2,500,cap,5,160,1.193869,0.347006,0.710848,0.363842
2,500,cap,5,170,1.232739,0.343844,0.712943,0.369099
2,500,cap,5,180,1.270486,0.340429,0.713507,0.373078
2,500,cap,5,190,1.307200,0.337323,0.715847,0.378525
2,500,cap,5,200,1.342963,0.334395,0.717680,0.383285
2,500,cap,5,210,1.377844,0.331561,0.719201,0.387640
2,500,cap,5,220,1.411907,0.328911,0.720624,0.391713
2,500,cap,5,230,1.445205,0.326648,0.722330,0.395683
2,500,cap,5,240,1.477789,0.324197,0.723701,0.399503
2,500,cap,5,250,1.509702,0.321927,0.725062,0.403134
2,500,cap,5,260,1.540984,0.319995,0.726405,0.406410
2,500,cap,5,270,1.571671,0.317840,0.727183,0.409344
2,500,cap,5,280,1.601796,0.315996,0.728467,0.412471
2,500,cap,5,290,1.631389,0.314341,0.729920,0.415579
2,500,cap,5,300,1.660476,0.312752,0.731054,0.418302
2,500,cap,5,310,1.689083,0.310919,0.732781,0.421862
2,500,cap,5,320,1.717234,0.309135,0.734513,0.425378
2,500,cap,5,330,1.744948,0.307501,0.735659,0.428158
2,500,cap,5,340,1.772247,0.305941,0.736532,0.430591
2,500,cap,5,350,1.799147,0.304475,0.737424,0.432949
2,500,cap,5,360,1.825666,0.302947,0.738856,0.435909
2,500,cap,5,370,1.851820,0.301329,0.740084,0.438755
2,500,cap,5,380,1.877623,0.299915,0.741764,0.441850
2,500,cap,5,390,1.903090,0.298530,0.743155,0.444624
2,500,cap,5,400,1.928232,0.297275,0.743961,0.446686
2,500,cap,5,410,1.953062,0.295989,0.744225,0.448236
2,500,cap,5,420,1.977592,0.294762,0.745203,0.450441
2,500,cap,5,430,2.001832,0.293404,0.746105,0.452700
2,500,cap,5,440,2.025792,0.292340,0.747396,0.455056
2,500,cap,5,450,2.049481,0.291148,0.748021,0.456874
2,500,cap,5,460,2.072909,0.290101,0.749136,0.459036
2,500,cap,5,470,2.096084,0.288987,0.749997,0.461010
2,500,cap,5,480,2.119013,0.288002,0.750961,0.462960
2,500,cap,5,490,2.141706,0.286896,0.752190,0.465294
2,500,cap,5,500,2.164168,0.285753,0.753129,0.467376
2,500,cap,5,510,2.186407,0.284840,0.754025,0.469184
2,500,cap,5,520,2.208429,0.283888,0.754727,0.470838
2,500,cap,5,530,2.230241,0.282925,0.755807,0.472882
2,500,cap,5,540,2.251848,0.282085,0.756991,0.474907
2,500,cap,5,550,2.273256,0.281087,0.757918,0.476831
2,500,cap,5,560,2.294470,0.280241,0.759085,0.478844
2,500,cap,5,570,2.315497,0.279280,0.759906,0.480626
2,500,cap,5,580,2.336339,0.278464,0.760654,0.482189
2,500,cap,5,590,2.357003,0.277617,0.761383,0.483766
2,500,cap,5,600,2.377492,0.276737,0.762385,0.485647
2,500,cap,5,610,2.397812,0.275963,0.763172,0.487210
2,500,cap,5,620,2.417966,0.275120,0.764088,0.488968
2,500,cap,5,630,2.437958,0.274341,0.764833,0.490492
2,500,cap,5,640,2.457792,0.273581,0.765784,0.492202
2,500,cap,5,650,2.477472,0.272855,0.766766,0.493910
2,500,cap,5,660,2.497002,0.272161,0.767521,0.495360
3,500,cap,5,0,0.000000,0.693147,0.693147,-0.000000
3,500,cap,5,10,0.251050,0.563617,0.688789,0.125171
3,500,cap,5,20,0.379763,0.493490,0.685860,0.192370
3,500,cap,5,30,0.479257,0.458786,0.685137,0.226350
3,500,cap,5,40,0.563382,0.438987,0.686357,0.247369
3,500,cap,5,50,0.637619,0.426789,0.688216,0.261427
3,500,cap,5,60,0.704802,0.417650,0.690173,0.272523
3,500,cap,5,70,0.766627,0.405545,0.692129,0.286584
3,500,cap,5,80,0.824202,0.398615,0.693350,0.294735
3,500,cap,5,90,0.878298,0.391333,0.695493,0.304161
3,500,cap,5,100,0.929480,0.385213,0.696903,0.311690
3,500,cap,5,110,0.978173,0.379384,0.698056,0.318672
3,500,cap,5,120,1.024708,0.374427,0.700406,0.325979
3,500,cap,5,130,1.069349,0.369478,0.702083,0.332606
3,500,cap,5,140,1.112310,0.365624,0.703375,0.337750
3,500,cap,5,150,1.153767,0.362241,0.704557,0.342316
3,500,cap,5,160,1.193869,0.359150,0.705729,0.346579
3,500,cap,5,170,1.232739,0.355884,0.706572,0.350688
3,500,cap,5,180,1.270486,0.352965,0.707666,0.354700
3,500,cap,5,190,1.307200,0.349663,0.709488,0.359824
3,500,cap,5,200,1.342963,0.346932,0.710736,0.363805
3,500,cap,5,210,1.377844,0.344266,0.712458,0.368192
3,500,cap,5,220,1.411907,0.341927,0.713638,0.371711
3,500,cap,5,230,1.445205,0.339500,0.715119,0.375619
3,500,cap,5,240,1.477789,0.337072,0.716366,0.379294
3,500,cap,5,250,1.509702,0.334959,0.717290,0.382331
3,500,cap,5,260,1.540984,0.333035,0.718747,0.385712
3,500,cap,5,270,1.571671,0.331158,0.719908,0.388750
3,500,cap,5,280,1.601796,0.329354,0.720958,0.391603
3,500,cap,5,290,1.631389,0.327594,0.721995,0.394401
3,500,cap,5,300,1.660476,0.325774,0.723102,0.397328
3,500,cap,5,310,1.689083,0.324124,0.724174,0.400050
3,500,cap,5,320,1.717234,0.322428,0.725123,0.402695
3,500,cap,5,330,1.744948,0.320887,0.726562,0.405676
3,500,cap,5,340,1.772247,0.319245,0.727533,0.408288
3,500,cap,5,350,1.799147,0.317810,0.728777,0.410967
3,500,cap,5,360,1.825666,0.316368,0.729764,0.413396
3,500,cap,5,370,1.851820,0.314997,0.731077,0.416080
3,500,cap,5,380,1.877623,0.313660,0.732020,0.418360
3,500,cap,5,390,1.903090,0.312335,0.732820,0.420485
3,500,cap,5,400,1.928232,0.311048,0.734115,0.423068
3,500,cap,5,410,1.953062,0.309758,0.735191,0.425433
3,500,cap,5,420,1.977592,0.308584,0.736088,0.427505
3,500,cap,5,430,2.001832,0.307432,0.737036,0.429605
3,500,cap,5,440,2.025792,0.306115,0.737726,0.431611
3,500,cap,5,450,2.049481,0.304935,0.738299,0.433364
3,500,cap,5,460,2.072909,0.303793,0.738989,0.435196
3,500,cap,5,470,2.096084,0.302757,0.739968,0.437211
3,500,cap,5,480,2.119013,0.301731,0.740958,0.439227
3,500,cap,5,490,2.141706,0.300706,0.741716,0.441010
3,500,cap,5,500,2.164168,0.299586,0.742691,0.443106
3,500,cap,5,510,2.186407,0.298623,0.743569,0.444946
3,500,cap,5,520,2.208429,0.297645,0.744395,0.446750
3,500,cap,5,530,2.230241,0.296726,0.745252,0.448526
3,500,cap,5,540,2.251848,0.295704,0.746012,0.450308
3,500,cap,5,550,2.273256,0.294721,0.746940,0.452219
3,500,cap,5,560,2.294470,0.293841,0.748004,0.454163
3,500,cap,5,570,2.315497,0.292872,0.748864,0.455992
3,500,cap,5,580,2.336339,0.292059,0.749540,0.457481
3,500,cap,5,590,2.357003,0.291203,0.750205,0.459002
3,500,cap,5,600,2.377492,0.290325,0.750922,0.460597
3,500,cap,5,610,2.397812,0.289457,0.751552,0.462094
3,500,cap,5,620,2.417966,0.288682,0.752410,0.463728
3,500,cap,5,630,2.437958,0.287901,0.753033,0.465132
3,500,cap,5,640,2.457792,0.287175,0.754042,0.466867
3,500,cap,5,650,2.477472,0.286408,0.754792,0.468383
3,500,cap,5,660,2.497002,0.285670,0.755577,0.469907
4,500,cap,5,0,0.000000,0.693147,0.693147,-0.000000
4,500,cap,5,10,0.251050,0.574517,0.703245,0.128728
4,500,cap,5,20,0.379763,0.519121,0.696030,0.176908
4,500,cap,5,30,0.479257,0.491264,0.695259,0.203995
4,500,cap,5,40,0.563382,0.459832,0.696676,0.236844
4,500,cap,5,50,0.637619,0.444425,0.697465,0.253040
4,500,cap,5,60,0.704802,0.433234,0.700591,0.267356
4,500,cap,5,70,0.766627,0.423075,0.702583,0.279507
4,500,cap,5,80,0.824202,0.415364,0.702534,0.287171
4,500,cap,5,90,0.878298,0.408403,0.703765,0.295362
4,500,cap,5,100,0.929480,0.402148,0.705566,0.303418
4,500,cap,5,110,0.978173,0.396458,0.708346,0.311888
4,500,cap,5,120,1.024708,0.391140,0.710310,0.319170
4,500,cap,5,130,1.069349,0.387021,0.712043,0.325022
4,500,cap,5,140,1.112310,0.382427,0.713599,0.331172
4,500,cap,5,150,1.153767,0.378611,0.715826,0.337215
4,500,cap,5,160,1.193869,0.375147,0.717173,0.342026
4,500,cap,5,170,1.232739,0.371992,0.718706,0.346714
4,500,cap,5,180,1.270486,0.368849,0.719728,0.350879
4,500,cap,5,190,1.307200,0.365843,0.721842,0.355998
4,500,cap,5,200,1.342963,0.363125,0.723587,0.360462
4,500,cap,5,210,1.377844,0.360421,0.725311,0.364891
4,500,cap,5,220,1.411907,0.358070,0.726120,0.368050
4,500,cap,5,230,1.445205,0.355791,0.728032,0.372241
4,500,cap,5,240,1.477789,0.353659,0.729392,0.375733
4,500,cap,5,250,1.509702,0.351359,0.730568,0.379209
4,500,cap,5,260,1.540984,0.349394,0.732292,0.382898
4,500,cap,5,270,1.571671,0.347331,0.733170,0.385839
4,500,cap,5,280,1.601796,0.345313,0.733857,0.388543
4,500,cap,5,290,1.631389,0.343435,0.735092,0.391657
4,500,cap,5,300,1.660476,0.341697,0.736016,0.394319
4,500,cap,5,310,1.689083,0.339911,0.737088,0.397177
4,500,cap,5,320,1.717234,0.338279,0.738071,0.399792
4,500,cap,5,330,1.744948,0.336698,0.739178,0.402480
4,500,cap,5,340,1.772247,0.335092,0.740101,0.405010
4,500,cap,5,350,1.799147,0.333514,0.740912,0.407398
4,500,cap,5,360,1.825666,0.332084,0.741795,0.409711
4,500,cap,5,370,1.851820,0.330740,0.742599,0.411859
4,500,cap,5,380,1.877623,0.329289,0.743218,0.413929
4,500,cap,5,390,1.903090,0.327918,0.744313,0.416395
4,500,cap,5,400,1.928232,0.326695,0.745155,0.418460
4,500,cap,5,410,1.953062,0.325411,0.746369,0.420958
4,500,cap,5,420,1.977592,0.324088,0.747190,0.423102
4,500,cap,5,430,2.001832,0.322810,0.748015,0.425204
4,500,cap,5,440,2.025792,0.321698,0.748924,0.427226
4,500,cap,5,450,2.049481,0.320520,0.750031,0.429511
4,500,cap,5,460,2.072909,0.319430,0.750970,0.431539
4,500,cap,5,470,2.096084,0.318443,0.751947,0.433503
4,500,cap,5,480,2.119013,0.317351,0.753223,0.435872
4,500,cap,5,490,2.141706,0.316357,0.754124,0.437767
4,500,cap,5,500,2.164168,0.315300,0.755245,0.439945
4,500,cap,5,510,2.186407,0.314219,0.756181,0.441962
4,500,cap,5,520,2.208429,0.313244,0.756678,0.443434
4,500,cap,5,530,2.230241,0.312291,0.757462,0.445171
4,500,cap,5,540,2.251848,0.311322,0.758591,0.447269
4,500,cap,5,550,2.273256,0.310414,0.759204,0.448790
4,500,cap,5,560,2.294470,0.309437,0.760125,0.450688
4,500,cap,5,570,2.315497,0.308577,0.761252,0.452675
4,500,cap,5,580,2.336339,0.307656,0.762083,0.454427
4,500,cap,5,590,2.357003,0.306857,0.763113,0.456257
4,500,cap,5,600,2.377492,0.305968,0.763817,0.457849
4,500,cap,5,610,2.397812,0.305088,0.764493,0.459406
4,500,cap,5,620,2.417966,0.304344,0.765037,0.460694
4,500,cap,5,630,2.437958,0.303542,0.765973,0.462431
4,500,cap,5,640,2.457792,0.302810,0.766922,0.464112
4,500,cap,5,650,2.477472,0.301966,0.767881,0.465916
4,500,cap,5,660,2.497002,0.301174,0.768676,0.467502
5,500,cap,5,0,0.000000,0.693147,0.693147,-0.000000
5,500,cap,5,10,0.251050,0.566342,0.702717,0.136376
5,500,cap,5,20,0.379763,0.497064,0.694003,0.196939
5,500,cap,5,30,0.479257,0.464257,0.693101,0.228844
5,500,cap,5,40,0.563382,0.439707,0.694652,0.254945
5,500,cap,5,50,0.637619,0.423880,0.695921,0.272041
5,500,cap,5,60,0.704802,0.413461,0.697639,0.284178
5,500,cap,5,70,0.766627,0.403642,0.698778,0.295136
5,500,cap,5,80,0.824202,0.395444,0.699939,0.304496
5,500,cap,5,90,0.878298,0.388706,0.702468,0.313762
5,500,cap,5,100,0.929480,0.382778,0.703817,0.321038
5,500,cap,5,110,0.978173,0.377584,0.705902,0.328318
5,500,cap,5,120,1.024708,0.372862,0.707272,0.334410
5,500,cap,5,130,1.069349,0.369160,0.708468,0.339308
5,500,cap,5,140,1.112310,0.365438,0.710840,0.345402
5,500,cap,5,150,1.153767,0.361835,0.712562,0.350727
5,500,cap,5,160,1.193869,0.358161,0.713818,0.355657
5,500,cap,5,170,1.232739,0.355246,0.715113,0.359868
5,500,cap,5,180,1.270486,0.352295,0.716194,0.363899
5,500,cap,5,190,1.307200,0.348375,0.717998,0.369622
5,500,cap,5,200,1.342963,0.345728,0.719124,0.373397
5,500,cap,5,210,1.377844,0.343445,0.720135,0.376690
5,500,cap,5,220,1.411907,0.341176,0.721716,0.380540
5,500,cap,5,230,1.445205,0.339057,0.723024,0.383967
5,500,cap,5,240,1.477789,0.336892,0.724427,0.387535
5,500,cap,5,250,1.509702,0.334866,0.725781,0.390915
5,500,cap,5,260,1.540984,0.332879,0.727645,0.394766
5,500,cap,5,270,1.571671,0.330994,0.728942,0.397947
5,500,cap,5,280,1.601796,0.329063,0.730668,0.401605
5,500,cap,5,290,1.631389,0.327305,0.731934,0.404630
5,500,cap,5,300,1.660476,0.325599,0.732378,0.406779
5,500,cap,5,310,1.689083,0.323961,0.733214,0.409253
5,500,cap,5,320,1.717234,0.322372,0.734357,0.411985
5,500,cap,5,330,1.744948,0.320604,0.735713,0.415109
5,500,cap,5,340,1.772247,0.318917,0.736906,0.417989
5,500,cap,5,350,1.799147,0.317586,0.737913,0.420328
5,500,cap,5,360,1.825666,0.316011,0.739044,0.423033
5,500,cap,5,370,1.851820,0.314613,0.739839,0.425227
5,500,cap,5,380,1.877623,0.313217,0.741361,0.428144
5,500,cap,5,390,1.903090,0.311878,0.742086,0.430208
5,500,cap,5,400,1.928232,0.310528,0.743044,0.432516
5,500,cap,5,410,1.953062,0.309278,0.743980,0.434702
5,500,cap,5,420,1.977592,0.307883,0.745294,0.437411
5,500,cap,5,430,2.001832,0.306746,0.746287,0.439541
5,500,cap,5,440,2.025792,0.305545,0.747002,0.441457
5,500,cap,5,450,2.049481,0.304390,0.748063,0.443673
5,500,cap,5,460,2.072909,0.303268,0.748789,0.445521
5,500,cap,5,470,2.096084,0.302233,0.749739,0.447506
5,500,cap,5,480,2.119013,0.301175,0.750385,0.449210
5,500,cap,5,490,2.141706,0.300070,0.750976,0.450906
5,500,cap,5,500,2.164168,0.299198,0.751678,0.452480
5,500,cap,5,510,2.186407,0.298163,0.752428,0.454265
5,500,cap,5,520,2.208429,0.297207,0.753197,0.455991
5,500,cap,5,530,2.230241,0.296167,0.753988,0.457820
5,500,cap,5,540,2.251848,0.295116,0.754400,0.459284
5,500,cap,5,550,2.273256,0.294217,0.755082,0.460865
5,500,cap,5,560,2.294470,0.293334,0.755896,0.462562
5,500,cap,5,570,2.315497,0.292439,0.756512,0.464073
5,500,cap,5,580,2.336339,0.291549,0.757271,0.465722
5,500,cap,5,590,2.357003,0.290740,0.757852,0.467113
5,500,cap,5,600,2.377492,0.289829,0.758563,0.468735
5,500,cap,5,610,2.397812,0.288974,0.759341,0.470367
5,500,cap,5,620,2.417966,0.288168,0.759935,0.471766
5,500,cap,5,630,2.437958,0.287301,0.760588,0.473287
5,500,cap,5,640,2.457792,0.286466,0.761436,0.474970
5,500,cap,5,650,2.477472,0.285697,0.762220,0.476523
5,500,cap,5,660,2.497002,0.284888,0.762966,0.478078
6,500,cap,5,0,0.000000,0.693147,0.693147,-0.000000
6,500,cap,5,10,0.251050,0.536453,0.691663,0.155210
6,500,cap,5,20,0.379763,0.486807,0.689861,0.203054
6,500,cap,5,30,0.479257,0.442693,0.690898,0.248205
6,500,cap,5,40,0.563382,0.425919,0.694470,0.268551
6,500,cap,5,50,0.637619,0.413265,0.698185,0.284920
6,500,cap,5,60,0.704802,0.402751,0.700246,0.297496
6,500,cap,5,70,0.766627,0.393710,0.702368,0.308658
6,500,cap,5,80,0.824202,0.385640,0.704801,0.319162
6,500,cap,5,90,0.878298,0.379711,0.706707,0.326997
6,500,cap,5,100,0.929480,0.373884,0.708712,0.334828
6,500,cap,5,110,0.978173,0.368866,0.710819,0.341953
6,500,cap,5,120,1.024708,0.363919,0.712280,0.348362
6,500,cap,5,130,1.069349,0.359018,0.713603,0.354585
6,500,cap,5,140,1.112310,0.355239,0.715124,0.359885
6,500,cap,5,150,1.153767,0.351748,0.716677,0.364929
6,500,cap,5,160,1.193869,0.348647,0.718215,0.369568
6,500,cap,5,170,1.232739,0.345683,0.720231,0.374549
6,500,cap,5,180,1.270486,0.342815,0.721898,0.379083
6,500,cap,5,190,1.307200,0.339868,0.723910,0.384041
6,500,cap,5,200,1.342963,0.336948,0.725141,0.388192
6,500,cap,5,210,1.377844,0.334312,0.726771,0.392458
6,500,cap,5,220,1.411907,0.331869,0.728309,0.396439
6,500,cap,5,230,1.445205,0.329379,0.729348,0.399969
6,500,cap,5,240,1.477789,0.326916,0.730630,0.403714
6,500,cap,5,250,1.509702,0.324773,0.731747,0.406974
6,500,cap,5,260,1.540984,0.322749,0.733102,0.410353
6,500,cap,5,270,1.571671,0.320853,0.734508,0.413655
6,500,cap,5,280,1.601796,0.319041,0.735744,0.416703
6,500,cap,5,290,1.631389,0.317126,0.736660,0.419534
6,500,cap,5,300,1.660476,0.315456,0.737649,0.422193
6,500,cap,5,310,1.689083,0.313741,0.738810,0.425070
6,500,cap,5,320,1.717234,0.312232,0.740044,0.427811
6,500,cap,5,330,1.744948,0.310701,0.741316,0.430615
6,500,cap,5,340,1.772247,0.309265,0.742425,0.433160
6,500,cap,5,350,1.799147,0.307826,0.743659,0.435833
6,500,cap,5,360,1.825666,0.306320,0.744640,0.438320
6,500,cap,5,370,1.851820,0.304911,0.745627,0.440717
6,500,cap,5,380,1.877623,0.303436,0.746836,0.443400
6,500,cap,5,390,1.903090,0.302119,0.747768,0.445649
6,500,cap,5,400,1.928232,0.300680,0.748816,0.448136
6,500,cap,5,410,1.953062,0.299570,0.749882,0.450312
6,500,cap,5,420,1.977592,0.298247,0.751036,0.452790
6,500,cap,5,430,2.001832,0.297117,0.751921,0.454804
6,500,cap,5,440,2.025792,0.295955,0.752930,0.456974
6,500,cap,5,450,2.049481,0.294809,0.753751,0.458941
6,500,cap,5,460,2.072909,0.293736,0.754553,0.460817
