seed,m,policy,degree,iter,step_mass,train_loss,test_loss,gen_gap
0,500,no_cap,7,2520,11.873857,0.609736,0.627316,0.017580
0,500,no_cap,7,2530,11.897736,0.609710,0.627188,0.017479
0,500,no_cap,7,2540,11.921567,0.609722,0.627098,0.017376
0,500,no_cap,7,2550,11.945352,0.609680,0.627165,0.017484
0,500,no_cap,7,2560,11.969089,0.609726,0.627048,0.017323
0,500,no_cap,7,2570,11.992781,0.609679,0.627126,0.017448
0,500,no_cap,7,2580,12.016427,0.609656,0.627153,0.017497
0,500,no_cap,7,2590,12.040027,0.609656,0.627143,0.017488
0,500,no_cap,7,2600,12.063581,0.609656,0.627134,0.017478
0,500,no_cap,7,2610,12.087090,0.609623,0.627167,0.017544
0,500,no_cap,7,2620,12.110554,0.609651,0.627052,0.017400
0,500,no_cap,7,2630,12.133974,0.609649,0.627031,0.017382
0,500,no_cap,7,2640,12.157348,0.609666,0.626991,0.017325
0,500,no_cap,7,2650,12.180679,0.609661,0.626973,0.017312
0,500,no_cap,7,2660,12.203966,0.609726,0.626905,0.017180
0,500,no_cap,7,2670,12.227209,0.609654,0.626957,0.017303
0,500,no_cap,7,2680,12.250408,0.609626,0.626964,0.017338
0,500,no_cap,7,2690,12.273565,0.609610,0.627005,0.017395
0,500,no_cap,7,2700,12.296678,0.609609,0.627013,0.017403
0,500,no_cap,7,2710,12.319748,0.609654,0.626934,0.017280
0,500,no_cap,7,2720,12.342776,0.609613,0.626969,0.017356
0,500,no_cap,7,2730,12.365762,0.609604,0.626972,0.017368
0,500,no_cap,7,2740,12.388706,0.609606,0.626965,0.017359
0,500,no_cap,7,2750,12.411608,0.609636,0.626935,0.017299
0,500,no_cap,7,2760,12.434468,0.609614,0.626954,0.017340
0,500,no_cap,7,2770,12.457287,0.609589,0.626956,0.017368
0,500,no_cap,7,2780,12.480065,0.609570,0.626988,0.017419
0,500,no_cap,7,2790,12.502801,0.609567,0.626958,0.017392
0,500,no_cap,7,2800,12.525498,0.609529,0.627028,0.017498
0,500,no_cap,7,2810,12.548153,0.609498,0.627074,0.017576
0,500,no_cap,7,2820,12.570769,0.609522,0.627018,0.017496
0,500,no_cap,7,2830,12.593344,0.609501,0.627045,0.017544
0,500,no_cap,7,2840,12.615879,0.609480,0.627100,0.017619
0,500,no_cap,7,2850,12.638375,0.609462,0.627231,0.017770
0,500,no_cap,7,2860,12.660832,0.609471,0.627310,0.017839
0,500,no_cap,7,2870,12.683249,0.609484,0.627353,0.017869
0,500,no_cap,7,2880,12.705627,0.609460,0.627346,0.017886
0,500,no_cap,7,2890,12.727966,0.609436,0.627352,0.017916
0,500,no_cap,7,2900,12.750267,0.609454,0.627472,0.018018
0,500,no_cap,7,2910,12.772529,0.609441,0.627426,0.017986
0,500,no_cap,7,2920,12.794754,0.609435,0.627367,0.017932
0,500,no_cap,7,2930,12.816940,0.609421,0.627385,0.017964
0,500,no_cap,7,2940,12.839088,0.609401,0.627327,0.017926
0,500,no_cap,7,2950,12.861199,0.609371,0.627251,0.017880
0,500,no_cap,7,2960,12.883272,0.609365,0.627252,0.017886
0,500,no_cap,7,2970,12.905308,0.609357,0.627253,0.017896
0,500,no_cap,7,2980,12.927307,0.609351,0.627278,0.017926
0,500,no_cap,7,2990,12.949269,0.609344,0.627298,0.017953
0,500,no_cap,7,3000,12.971194,0.609338,0.627313,0.017976
0,500,no_cap,7,3010,12.993083,0.609324,0.627274,0.017950
0,500,no_cap,7,3020,13.014936,0.609339,0.627207,0.017867
0,500,no_cap,7,3030,13.036752,0.609356,0.627088,0.017732
0,500,no_cap,7,3040,13.058532,0.609351,0.627091,0.017740
0,500,no_cap,7,3050,13.080277,0.609344,0.627092,0.017748
0,500,no_cap,7,3060,13.101986,0.609338,0.627093,0.017755
