m,seed,policy,degree,train_loss,val_loss,test_loss,accepted,cap_ok,val_ok,epsV,tau,K
500,46,destructive,50,0.266000,0.239000,0.235300,1,1,1,0.236607,0.118304,11
500,46,destructive,51,0.266000,0.239000,0.235280,1,1,1,0.236607,0.118304,11
500,46,destructive,52,0.266000,0.239000,0.235300,1,1,1,0.236607,0.118304,11
500,46,destructive,53,0.266000,0.239000,0.235280,1,1,1,0.236607,0.118304,11
500,46,destructive,54,0.266000,0.239000,0.235300,1,1,1,0.236607,0.118304,11
500,46,destructive,55,0.266000,0.239000,0.235280,1,1,1,0.236607,0.118304,11
500,46,destructive,56,0.266000,0.239000,0.235300,1,1,1,0.236607,0.118304,11
500,46,destructive,57,0.266000,0.239000,0.235280,1,1,1,0.236607,0.118304,11
500,46,destructive,58,0.266000,0.239000,0.235300,1,1,1,0.236607,0.118304,11
500,46,destructive,59,0.266000,0.239000,0.235280,1,1,1,0.236607,0.118304,11
500,46,destructive,60,0.266000,0.239000,0.235300,1,1,1,0.236607,0.118304,11
500,47,destructive,0,0.442000,0.419000,0.435000,1,1,1,0.236607,0.118304,11
500,47,destructive,1,0.270000,0.256000,0.241460,1,1,1,0.236607,0.118304,11
500,47,destructive,2,0.278000,0.264000,0.243800,0,1,0,0.236607,0.118304,11
500,48,destructive,0,0.436000,0.444000,0.439040,1,1,1,0.236607,0.118304,11
500,48,destructive,1,0.254000,0.229000,0.238300,1,1,1,0.236607,0.118304,11
500,48,destructive,2,0.250000,0.224000,0.235280,1,1,1,0.236607,0.118304,11
500,48,destructive,3,0.252000,0.224000,0.234840,1,1,1,0.236607,0.118304,11
500,48,destructive,4,0.250000,0.224000,0.235360,1,1,1,0.236607,0.118304,11
500,48,destructive,5,0.250000,0.224000,0.235280,1,1,1,0.236607,0.118304,11
500,48,destructive,6,0.250000,0.224000,0.235240,1,1,1,0.236607,0.118304,11
500,48,destructive,7,0.250000,0.224000,0.235240,1,1,1,0.236607,0.118304,11
500,48,destructive,8,0.250000,0.224000,0.235260,1,1,1,0.236607,0.118304,11
500,48,destructive,9,0.250000,0.224000,0.235300,1,1,1,0.236607,0.118304,11
500,48,destructive,10,0.250000,0.224000,0.235280,1,1,1,0.236607,0.118304,11
500,48,destructive,11,0.250000,0.224000,0.235300,1,1,1,0.236607,0.118304,11
500,48,destructive,12,0.250000,0.224000,0.235340,1,1,1,0.236607,0.118304,11
500,48,destructive,13,0.250000,0.224000,0.235360,1,1,1,0.236607,0.118304,11
500,48,destructive,14,0.250000,0.224000,0.235360,1,1,1,0.236607,0.118304,11
500,48,destructive,15,0.250000,0.225000,0.235320,1,1,1,0.236607,0.118304,11
500,48,destructive,16,0.250000,0.225000,0.235320,1,1,1,0.236607,0.118304,11
500,48,destructive,17,0.250000,0.225000,0.235320,1,1,1,0.236607,0.118304,11
500,48,destructive,18,0.250000,0.225000,0.235340,1,1,1,0.236607,0.118304,11
500,48,destructive,19,0.250000,0.225000,0.235360,1,1,1,0.236607,0.118304,11
500,48,destructive,20,0.250000,0.225000,0.235320,1,1,1,0.236607,0.118304,11
500,48,destructive,21,0.250000,0.225000,0.235300,1,1,1,0.236607,0.118304,11
500,48,destructive,22,0.250000,0.225000,0.235280,1,1,1,0.236607,0.118304,11
500,48,destructive,23,0.250000,0.225000,0.235260,1,1,1,0.236607,0.118304,11
500,48,destructive,24,0.250000,0.225000,0.235260,1,1,1,0.236607,0.118304,11
500,48,destructive,25,0.250000,0.225000,0.235280,1,1,1,0.236607,0.118304,11
500,48,destructive,26,0.250000,0.225000,0.235280,1,1,1,0.236607,0.118304,11
500,48,destructive,27,0.250000,0.225000,0.235300,1,1,1,0.236607,0.118304,11
500,48,destructive,28,0.250000,0.225000,0.235300,1,1,1,0.236607,0.118304,11
500,48,destructive,29,0.250000,0.225000,0.235300,1,1,1,0.236607,0.118304,11
500,48,destructive,30,0.250000,0.225000,0.235300,1,1,1,0.236607,0.118304,11
500,48,destructive,31,0.250000,0.225000,0.235320,1,1,1,0.236607,0.118304,11
500,48,destructive,32,0.250000,0.225000,0.235320,1,1,1,0.236607,0.118304,11
500,48,destructive,33,0.250000,0.225000,0.235320,1,1,1,0.236607,0.118304,11
500,48,destructive,34,0.250000,0.225000,0.235320,1,1,1,0.236607,0.118304,11
500,48,destructive,35,0.250000,0.225000,0.235320,1,1,1,0.236607,0.118304,11
500,48,destructive,36,0.250000,0.225000,0.235320,1,1,1,0.236607,0.118304,11
500,48,destructive,37,0.250000,0.225000,0.235320,1,1,1,0.236607,0.118304,11
500,48,destructive,38,0.250000,0.225000,0.235320,1,1,1,0.236607,0.118304,11
500,48,destructive,39,0.250000,0.225000,0.235320,1,1,1,0.236607,0.118304,11
500,48,destructive,40,0.250000,0.225000,0.235320,1,1,1,0.236607,0.118304,11
500,48,destructive,41,0.250000,0.225000,0.235320,1,1,1,0.236607,0.118304,11
500,48,destructive,42,0.250000,0.225000,0.235320,1,1,1,0.236607,0.118304,11
500,48,destructive,43,0.250000,0.225000,0.235320,1,1,1,0.236607,0.118304,11
500,48,destructive,44,0.250000,0.225000,0.235320,1,1,1,0.236607,0.118304,11
500,48,destructive,45,0.250000,0.225000,0.235320,1,1,1,0.236607,0.118304,11
500,48,destructive,46,0.250000,0.225000,0.235320,1,1,1,0.236607,0.118304,11
500,48,destructive,47,0.250000,0.225000,0.235320,1,1,1,0.236607,0.118304,11
500,48,destructive,48,0.250000,0.225000,0.235320,1,1,1,0.236607,0.118304,11
500,48,destructive,49,0.250000,0.225000,0.235320,1,1,1,0.236607,0.118304,11
500,48,destructive,50,0.250000,0.225000,0.235320,1,1,1,0.236607,0.118304,11
500,48,destructive,51,0.250000,0.225000,0.235320,1,1,1,0.236607,0.118304,11
500,48,destructive,52,0.250000,0.225000,0.235320,1,1,1,0.236607,0.118304,11
500,48,destructive,53,0.250000,0.225000,0.235320,1,1,1,0.236607,0.118304,11
500,48,destructive,54,0.250000,0.225000,0.235320,1,1,1,0.236607,0.118304,11
500,48,destructive,55,0.250000,0.225000,0.235320,1,1,1,0.236607,0.118304,11
500,48,destructive,56,0.250000,0.225000,0.235320,1,1,1,0.236607,0.118304,11
500,48,destructive,57,0.250000,0.225000,0.235320,1,1,1,0.236607,0.118304,11
500,48,destructive,58,0.250000,0.225000,0.235320,1,1,1,0.236607,0.118304,11
500,48,destructive,59,0.250000,0.225000,0.235320,1,1,1,0.236607,0.118304,11
500,48,destructive,60,0.250000,0.225000,0.235320,1,1,1,0.236607,0.118304,11
500,49,destructive,0,0.400000,0.428000,0.436900,1,1,1,0.236607,0.118304,11
500,49,destructive,1,0.274000,0.251000,0.253020,1,1,1,0.236607,0.118304,11
500,49,destructive,2,0.254000,0.239000,0.241780,1,1,1,0.236607,0.118304,11
500,49,destructive,3,0.254000,0.239000,0.241500,1,1,1,0.236607,0.118304,11
500,49,destructive,4,0.254000,0.239000,0.241520,1,1,1,0.236607,0.118304,11
500,49,destructive,5,0.254000,0.240000,0.241520,1,1,1,0.236607,0.118304,11
500,49,destructive,6,0.254000,0.239000,0.240820,1,1,1,0.236607,0.118304,11
500,49,destructive,7,0.254000,0.239000,0.240820,1,1,1,0.236607,0.118304,11
500,49,destructive,8,0.254000,0.239000,0.240680,1,1,1,0.236607,0.118304,11
500,49,destructive,9,0.254000,0.239000,0.240640,1,1,1,0.236607,0.118304,11
500,49,destructive,10,0.254000,0.239000,0.240820,1,1,1,0.236607,0.118304,11
500,49,destructive,11,0.254000,0.239000,0.240820,1,1,1,0.236607,0.118304,11
500,49,destructive,12,0.254000,0.239000,0.240920,1,1,1,0.236607,0.118304,11
500,49,destructive,13,0.254000,0.239000,0.241020,1,1,1,0.236607,0.118304,11
500,49,destructive,14,0.254000,0.238000,0.241100,1,1,1,0.236607,0.118304,11
500,49,destructive,15,0.254000,0.238000,0.241060,1,1,1,0.236607,0.118304,11
500,49,destructive,16,0.254000,0.238000,0.241120,1,1,1,0.236607,0.118304,11
500,49,destructive,17,0.254000,0.238000,0.241180,1,1,1,0.236607,0.118304,11
500,49,destructive,18,0.254000,0.238000,0.241200,1,1,1,0.236607,0.118304,11
500,49,destructive,19,0.254000,0.237000,0.241200,1,1,1,0.236607,0.118304,11
500,49,destructive,20,0.254000,0.237000,0.241240,1,1,1,0.236607,0.118304,11
500,49,destructive,21,0.254000,0.237000,0.241240,1,1,1,0.236607,0.118304,11
500,49,destructive,22,0.254000,0.237000,0.241220,1,1,1,0.236607,0.118304,11
500,49,destructive,23,0.254000,0.237000,0.241240,1,1,1,0.236607,0.118304,11
500,49,destructive,24,0.254000,0.237000,0.241240,1,1,1,0.236607,0.118304,11
500,49,destructive,25,0.254000,0.237000,0.241220,1,1,1,0.236607,0.118304,11
500,49,destructive,26,0.254000,0.237000,0.241240,1,1,1,0.236607,0.118304,11
500,49,destructive,27,0.254000,0.237000,0.241240,1,1,1,0.236607,0.118304,11
500,49,destructive,28,0.254000,0.237000,0.241260,1,1,1,0.236607,0.118304,11
500,49,destructive,29,0.254000,0.237000,0.241240,1,1,1,0.236607,0.118304,11
500,49,destructive,30,0.254000,0.237000,0.241240,1,1,1,0.236607,0.118304,11
500,49,destructive,31,0.254000,0.237000,0.241240,1,1,1,0.236607,0.118304,11
500,49,destructive,32,0.254000,0.237000,0.241240,1,1,1,0.236607,0.118304,11
500,49,destructive,33,0.254000,0.237000,0.241240,1,1,1,0.236607,0.118304,11
500,49,destructive,34,0.254000,0.237000,0.241240,1,1,1,0.236607,0.118304,11
500,49,destructive,35,0.254000,0.237000,0.241220,1,1,1,0.236607,0.118304,11
500,49,destructive,36,0.254000,0.237000,0.241200,1,1,1,0.236607,0.118304,11
500,49,destructive,37,0.254000,0.237000,0.241200,1,1,1,0.236607,0.118304,11
500,49,destructive,38,0.254000,0.237000,0.241200,1,1,1,0.236607,0.118304,11
500,49,destructive,39,0.254000,0.237000,0.241200,1,1,1,0.236607,0.118304,11
500,49,destructive,40,0.254000,0.237000,0.241200,1,1,1,0.236607,0.118304,11
500,49,destructive,41,0.254000,0.237000,0.241180,1,1,1,0.236607,0.118304,11
500,49,destructive,42,0.254000,0.237000,0.241180,1,1,1,0.236607,0.118304,11
500,49,destructive,43,0.254000,0.237000,0.241180,1,1,1,0.236607,0.118304,11
500,49,destructive,44,0.254000,0.237000,0.241180,1,1,1,0.236607,0.118304,11
500,49,destructive,45,0.254000,0.237000,0.241200,1,1,1,0.236607,0.118304,11
500,49,destructive,46,0.254000,0.237000,0.241200,1,1,1,0.236607,0.118304,11
500,49,destructive,47,0.254000,0.237000,0.241200,1,1,1,0.236607,0.118304,11
500,49,destructive,48,0.254000,0.237000,0.241200,1,1,1,0.236607,0.118304,11
500,49,destructive,49,0.254000,0.237000,0.241200,1,1,1,0.236607,0.118304,11
500,49,destructive,50,0.254000,0.237000,0.241200,1,1,1,0.236607,0.118304,11
500,49,destructive,51,0.254000,0.237000,0.241200,1,1,1,0.236607,0.118304,11
500,49,destructive,52,0.254000,0.237000,0.241200,1,1,1,0.236607,0.118304,11
500,49,destructive,53,0.254000,0.237000,0.241180,1,1,1,0.236607,0.118304,11
500,49,destructive,54,0.254000,0.237000,0.241180,1,1,1,0.236607,0.118304,11
500,49,destructive,55,0.254000,0.237000,0.241180,1,1,1,0.236607,0.118304,11
500,49,destructive,56,0.254000,0.237000,0.241200,1,1,1,0.236607,0.118304,11
500,49,destructive,57,0.254000,0.237000,0.241180,1,1,1,0.236607,0.118304,11
500,49,destructive,58,0.254000,0.237000,0.241180,1,1,1,0.236607,0.118304,11
500,49,destructive,59,0.254000,0.237000,0.241160,1,1,1,0.236607,0.118304,11
500,49,destructive,60,0.254000,0.237000,0.241180,1,1,1,0.236607,0.118304,11
1000,0,destructive,0,0.441000,0.434000,0.433820,1,1,1,0.268296,0.134148,15
1000,0,destructive,1,0.234000,0.238000,0.244600,1,1,1,0.268296,0.134148,15
1000,0,destructive,2,0.229000,0.232000,0.240360,1,1,1,0.268296,0.134148,15
1000,0,destructive,3,0.231000,0.229000,0.240760,1,1,1,0.268296,0.134148,15
1000,0,destructive,4,0.230000,0.232000,0.241240,1,1,1,0.268296,0.134148,15
1000,0,destructive,5,0.230000,0.232000,0.241760,1,1,1,0.268296,0.134148,15
1000,0,destructive,6,0.229000,0.233000,0.241540,1,1,1,0.268296,0.134148,15
1000,0,destructive,7,0.229000,0.232000,0.241600,1,1,1,0.268296,0.134148,15
1000,0,destructive,8,0.229000,0.232000,0.241560,1,1,1,0.268296,0.134148,15
1000,0,destructive,9,0.230000,0.232000,0.241640,1,1,1,0.268296,0.134148,15
1000,0,destructive,10,0.230000,0.232000,0.241660,1,1,1,0.268296,0.134148,15
1000,0,destructive,11,0.230000,0.232000,0.241620,1,1,1,0.268296,0.134148,15
1000,0,destructive,12,0.230000,0.232000,0.241520,1,1,1,0.268296,0.134148,15
1000,0,destructive,13,0.230000,0.231000,0.241540,1,1,1,0.268296,0.134148,15
1000,0,destructive,14,0.230000,0.230000,0.241440,1,1,1,0.268296,0.134148,15
1000,0,destructive,15,0.230000,0.230000,0.241440,1,1,1,0.268296,0.134148,15
1000,0,destructive,16,0.230000,0.230000,0.241360,1,1,1,0.268296,0.134148,15
1000,0,destructive,17,0.230000,0.231000,0.241400,1,1,1,0.268296,0.134148,15
1000,0,destructive,18,0.230000,0.232000,0.241320,1,1,1,0.268296,0.134148,15
1000,0,destructive,19,0.230000,0.232000,0.241440,1,1,1,0.268296,0.134148,15
1000,0,destructive,20,0.230000,0.232000,0.241420,1,1,1,0.268296,0.134148,15
1000,0,destructive,21,0.230000,0.232000,0.241460,1,1,1,0.268296,0.134148,15
1000,0,destructive,22,0.230000,0.232000,0.241400,1,1,1,0.268296,0.134148,15
1000,0,destructive,23,0.230000,0.232000,0.241480,1,1,1,0.268296,0.134148,15
1000,0,destructive,24,0.230000,0.232000,0.241480,1,1,1,0.268296,0.134148,15
1000,0,destructive,25,0.229000,0.232000,0.241480,1,1,1,0.268296,0.134148,15
1000,0,destructive,26,0.229000,0.232000,0.241380,1,1,1,0.268296,0.134148,15
1000,0,destructive,27,0.229000,0.232000,0.241420,1,1,1,0.268296,0.134148,15
1000,0,destructive,28,0.229000,0.232000,0.241440,1,1,1,0.268296,0.134148,15
1000,0,destructive,29,0.229000,0.232000,0.241460,1,1,1,0.268296,0.134148,15
1000,0,destructive,30,0.229000,0.232000,0.241480,1,1,1,0.268296,0.134148,15
1000,0,destructive,31,0.229000,0.232000,0.241440,1,1,1,0.268296,0.134148,15
1000,0,destructive,32,0.229000,0.233000,0.241440,1,1,1,0.268296,0.134148,15
1000,0,destructive,33,0.229000,0.233000,0.241440,1,1,1,0.268296,0.134148,15
1000,0,destructive,34,0.229000,0.233000,0.241440,1,1,1,0.268296,0.134148,15
1000,0,destructive,35,0.229000,0.233000,0.241420,1,1,1,0.268296,0.134148,15
1000,0,destructive,36,0.229000,0.233000,0.241440,1,1,1,0.268296,0.134148,15
1000,0,destructive,37,0.229000,0.233000,0.241420,1,1,1,0.268296,0.134148,15
1000,0,destructive,38,0.229000,0.233000,0.241440,1,1,1,0.268296,0.134148,15
1000,0,destructive,39,0.229000,0.233000,0.241440,1,1,1,0.268296,0.134148,15
1000,0,destructive,40,0.229000,0.233000,0.241440,1,1,1,0.268296,0.134148,15
1000,0,destructive,41,0.229000,0.233000,0.241440,1,1,1,0.268296,0.134148,15
1000,0,destructive,42,0.229000,0.233000,0.241460,1,1,1,0.268296,0.134148,15
1000,0,destructive,43,0.229000,0.233000,0.241460,1,1,1,0.268296,0.134148,15
1000,0,destructive,44,0.229000,0.233000,0.241440,1,1,1,0.268296,0.134148,15
1000,0,destructive,45,0.229000,0.233000,0.241400,1,1,1,0.268296,0.134148,15
1000,0,destructive,46,0.230000,0.233000,0.241400,1,1,1,0.268296,0.134148,15
1000,0,destructive,47,0.230000,0.233000,0.241400,1,1,1,0.268296,0.134148,15
1000,0,destructive,48,0.230000,0.233000,0.241400,1,1,1,0.268296,0.134148,15
1000,0,destructive,49,0.230000,0.233000,0.241380,1,1,1,0.268296,0.134148,15
1000,0,destructive,50,0.230000,0.233000,0.241380,1,1,1,0.268296,0.134148,15
1000,0,destructive,51,0.230000,0.233000,0.241380,1,1,1,0.268296,0.134148,15
1000,0,destructive,52,0.230000,0.233000,0.241380,1,1,1,0.268296,0.134148,15
1000,0,destructive,53,0.230000,0.233000,0.241360,1,1,1,0.268296,0.134148,15
1000,0,destructive,54,0.230000,0.233000,0.241360,1,1,1,0.268296,0.134148,15
1000,0,destructive,55,0.230000,0.233000,0.241360,1,1,1,0.268296,0.134148,15
1000,0,destructive,56,0.230000,0.233000,0.241360,1,1,1,0.268296,0.134148,15
1000,0,destructive,57,0.230000,0.233000,0.241360,1,1,1,0.268296,0.134148,15
1000,0,destructive,58,0.230000,0.233000,0.241380,1,1,1,0.268296,0.134148,15
1000,0,destructive,59,0.230000,0.233000,0.241380,1,1,1,0.268296,0.134148,15
1000,0,destructive,60,0.230000,0.233000,0.241380,1,1,1,0.268296,0.134148,15
1000,1,destructive,0,0.452000,0.424000,0.439940,1,1,1,0.268296,0.134148,15
1000,1,destructive,1,0.216000,0.246000,0.237060,1,1,1,0.268296,0.134148,15
1000,1,destructive,2,0.222000,0.241000,0.234600,1,1,1,0.268296,0.134148,15
1000,1,destructive,3,0.221000,0.243000,0.234800,1,1,1,0.268296,0.134148,15
1000,1,destructive,4,0.217000,0.244000,0.235980,1,1,1,0.268296,0.134148,15
1000,1,destructive,5,0.217000,0.244000,0.236140,1,1,1,0.268296,0.134148,15
1000,1,destructive,6,0.217000,0.244000,0.236000,1,1,1,0.268296,0.134148,15
1000,1,destructive,7,0.217000,0.244000,0.236100,1,1,1,0.268296,0.134148,15
1000,1,destructive,8,0.217000,0.245000,0.236080,1,1,1,0.268296,0.134148,15
1000,1,destructive,9,0.217000,0.245000,0.236320,1,1,1,0.268296,0.134148,15
1000,1,destructive,10,0.217000,0.246000,0.236420,1,1,1,0.268296,0.134148,15
1000,1,destructive,11,0.217000,0.246000,0.236500,1,1,1,0.268296,0.134148,15
1000,1,destructive,12,0.217000,0.246000,0.236480,1,1,1,0.268296,0.134148,15
1000,1,destructive,13,0.217000,0.246000,0.236540,1,1,1,0.268296,0.134148,15
1000,1,destructive,14,0.217000,0.246000,0.236580,1,1,1,0.268296,0.134148,15
1000,1,destructive,15,0.217000,0.246000,0.236600,1,1,1,0.268296,0.134148,15
1000,1,destructive,16,0.217000,0.246000,0.236680,1,1,1,0.268296,0.134148,15
1000,1,destructive,17,0.217000,0.246000,0.236760,1,1,1,0.268296,0.134148,15
1000,1,destructive,18,0.217000,0.246000,0.236760,1,1,1,0.268296,0.134148,15
1000,1,destructive,19,0.217000,0.246000,0.236760,1,1,1,0.268296,0.134148,15
1000,1,destructive,20,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,1,destructive,21,0.217000,0.246000,0.236780,1,1,1,0.268296,0.134148,15
1000,1,destructive,22,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,1,destructive,23,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,1,destructive,24,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,1,destructive,25,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,1,destructive,26,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,1,destructive,27,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,1,destructive,28,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,1,destructive,29,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,1,destructive,30,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,1,destructive,31,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,1,destructive,32,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,1,destructive,33,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,1,destructive,34,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,1,destructive,35,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,1,destructive,36,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,1,destructive,37,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,1,destructive,38,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,1,destructive,39,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,1,destructive,40,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,1,destructive,41,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,1,destructive,42,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,1,destructive,43,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,1,destructive,44,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,1,destructive,45,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,1,destructive,46,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,1,destructive,47,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,1,destructive,48,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,1,destructive,49,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,1,destructive,50,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,1,destructive,51,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,1,destructive,52,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,1,destructive,53,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,1,destructive,54,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,1,destructive,55,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,1,destructive,56,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,1,destructive,57,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,1,destructive,58,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,1,destructive,59,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,1,destructive,60,0.217000,0.246000,0.236800,1,1,1,0.268296,0.134148,15
1000,2,destructive,0,0.436000,0.454000,0.438700,1,1,1,0.268296,0.134148,15
1000,2,destructive,1,0.245000,0.236000,0.242100,1,1,1,0.268296,0.134148,15
1000,2,destructive,2,0.245000,0.224000,0.236160,1,1,1,0.268296,0.134148,15
1000,2,destructive,3,0.244000,0.224000,0.236760,1,1,1,0.268296,0.134148,15
1000,2,destructive,4,0.244000,0.224000,0.236960,1,1,1,0.268296,0.134148,15
1000,2,destructive,5,0.244000,0.224000,0.236980,1,1,1,0.268296,0.134148,15
1000,2,destructive,6,0.244000,0.224000,0.236860,1,1,1,0.268296,0.134148,15
1000,2,destructive,7,0.242000,0.224000,0.236760,1,1,1,0.268296,0.134148,15
1000,2,destructive,8,0.243000,0.224000,0.236760,1,1,1,0.268296,0.134148,15
1000,2,destructive,9,0.244000,0.223000,0.236540,1,1,1,0.268296,0.134148,15
1000,2,destructive,10,0.244000,0.223000,0.236360,1,1,1,0.268296,0.134148,15
1000,2,destructive,11,0.244000,0.224000,0.236340,1,1,1,0.268296,0.134148,15
1000,2,destructive,12,0.244000,0.224000,0.236220,1,1,1,0.268296,0.134148,15
1000,2,destructive,13,0.244000,0.224000,0.236160,1,1,1,0.268296,0.134148,15
1000,2,destructive,14,0.244000,0.224000,0.236180,1,1,1,0.268296,0.134148,15
1000,2,destructive,15,0.244000,0.224000,0.236120,1,1,1,0.268296,0.134148,15
1000,2,destructive,16,0.244000,0.224000,0.236140,1,1,1,0.268296,0.134148,15
1000,2,destructive,17,0.244000,0.224000,0.236100,1,1,1,0.268296,0.134148,15
1000,2,destructive,18,0.244000,0.224000,0.236140,1,1,1,0.268296,0.134148,15
1000,2,destructive,19,0.244000,0.224000,0.236180,1,1,1,0.268296,0.134148,15
1000,2,destructive,20,0.244000,0.224000,0.236180,1,1,1,0.268296,0.134148,15
1000,2,destructive,21,0.244000,0.224000,0.236160,1,1,1,0.268296,0.134148,15
1000,2,destructive,22,0.244000,0.224000,0.236160,1,1,1,0.268296,0.134148,15
1000,2,destructive,23,0.244000,0.224000,0.236240,1,1,1,0.268296,0.134148,15
1000,2,destructive,24,0.244000,0.224000,0.236240,1,1,1,0.268296,0.134148,15
1000,2,destructive,25,0.244000,0.224000,0.236300,1,1,1,0.268296,0.134148,15
1000,2,destructive,26,0.244000,0.224000,0.236300,1,1,1,0.268296,0.134148,15
1000,2,destructive,27,0.244000,0.224000,0.236300,1,1,1,0.268296,0.134148,15
1000,2,destructive,28,0.244000,0.224000,0.236300,1,1,1,0.268296,0.134148,15
1000,2,destructive,29,0.244000,0.224000,0.236320,1,1,1,0.268296,0.134148,15
1000,2,destructive,30,0.244000,0.224000,0.236300,1,1,1,0.268296,0.134148,15
1000,2,destructive,31,0.244000,0.224000,0.236320,1,1,1,0.268296,0.134148,15
1000,2,destructive,32,0.244000,0.224000,0.236300,1,1,1,0.268296,0.134148,15
1000,2,destructive,33,0.244000,0.224000,0.236300,1,1,1,0.268296,0.134148,15
1000,2,destructive,34,0.244000,0.224000,0.236320,1,1,1,0.268296,0.134148,15
1000,2,destructive,35,0.244000,0.224000,0.236320,1,1,1,0.268296,0.134148,15
1000,2,destructive,36,0.244000,0.224000,0.236320,1,1,1,0.268296,0.134148,15
1000,2,destructive,37,0.244000,0.223000,0.236320,1,1,1,0.268296,0.134148,15
1000,2,destructive,38,0.244000,0.223000,0.236320,1,1,1,0.268296,0.134148,15
1000,2,destructive,39,0.244000,0.223000,0.236320,1,1,1,0.268296,0.134148,15
1000,2,destructive,40,0.244000,0.223000,0.236340,1,1,1,0.268296,0.134148,15
1000,2,destructive,41,0.244000,0.223000,0.236340,1,1,1,0.268296,0.134148,15
1000,2,destructive,42,0.244000,0.223000,0.236340,1,1,1,0.268296,0.134148,15
1000,2,destructive,43,0.244000,0.223000,0.236340,1,1,1,0.268296,0.134148,15
1000,2,destructive,44,0.244000,0.223000,0.236360,1,1,1,0.268296,0.134148,15
1000,2,destructive,45,0.244000,0.223000,0.236360,1,1,1,0.268296,0.134148,15
1000,2,destructive,46,0.244000,0.223000,0.236360,1,1,1,0.268296,0.134148,15
1000,2,destructive,47,0.244000,0.223000,0.236360,1,1,1,0.268296,0.134148,15
1000,2,destructive,48,0.244000,0.223000,0.236340,1,1,1,0.268296,0.134148,15
1000,2,destructive,49,0.244000,0.223000,0.236340,1,1,1,0.268296,0.134148,15
1000,2,destructive,50,0.244000,0.223000,0.236340,1,1,1,0.268296,0.134148,15
1000,2,destructive,51,0.244000,0.223000,0.236340,1,1,1,0.268296,0.134148,15
1000,2,destructive,52,0.244000,0.223000,0.236320,1,1,1,0.268296,0.134148,15
1000,2,destructive,53,0.244000,0.223000,0.236340,1,1,1,0.268296,0.134148,15
1000,2,destructive,54,0.244000,0.223000,0.236340,1,1,1,0.268296,0.134148,15
1000,2,destructive,55,0.244000,0.223000,0.236340,1,1,1,0.268296,0.134148,15
1000,2,destructive,56,0.244000,0.223000,0.236340,1,1,1,0.268296,0.134148,15
1000,2,destructive,57,0.244000,0.223000,0.236340,1,1,1,0.268296,0.134148,15
1000,2,destructive,58,0.244000,0.223000,0.236340,1,1,1,0.268296,0.134148,15
1000,2,destructive,59,0.244000,0.223000,0.236340,1,1,1,0.268296,0.134148,15
1000,2,destructive,60,0.244000,0.223000,0.236340,1,1,1,0.268296,0.134148,15
1000,3,destructive,0,0.435000,0.425000,0.435960,1,1,1,0.268296,0.134148,15
