seed,m,policy,degree,iter,step_mass,train_loss,test_loss,gen_gap
22,500,cap,7,90,0.878298,0.660645,0.660455,-0.000190
22,500,cap,7,100,0.929480,0.659129,0.658778,-0.000351
22,500,cap,7,110,0.978173,0.658238,0.657845,-0.000393
23,500,cap,7,0,0.000000,0.693147,0.693147,0.000000
23,500,cap,7,10,0.251050,0.678679,0.678726,0.000047
23,500,cap,7,20,0.379763,0.671932,0.671945,0.000013
23,500,cap,7,30,0.479257,0.669836,0.670071,0.000235
23,500,cap,7,40,0.563382,0.666113,0.666322,0.000209
23,500,cap,7,50,0.637619,0.663312,0.663789,0.000477
23,500,cap,7,60,0.704802,0.661594,0.662131,0.000537
23,500,cap,7,70,0.766627,0.660443,0.661046,0.000603
23,500,cap,7,80,0.824202,0.658976,0.659595,0.000619
23,500,cap,7,90,0.878298,0.657603,0.658236,0.000634
23,500,cap,7,100,0.929480,0.656301,0.656970,0.000668
23,500,cap,7,110,0.978173,0.655162,0.655944,0.000782
24,500,cap,7,0,0.000000,0.693147,0.693147,0.000000
24,500,cap,7,10,0.251050,0.674798,0.677891,0.003093
24,500,cap,7,20,0.379763,0.670232,0.673464,0.003232
24,500,cap,7,30,0.479257,0.668059,0.671314,0.003255
24,500,cap,7,40,0.563382,0.662908,0.667942,0.005034
24,500,cap,7,50,0.637619,0.659440,0.665884,0.006444
24,500,cap,7,60,0.704802,0.655789,0.665288,0.009499
24,500,cap,7,70,0.766627,0.653257,0.663271,0.010014
24,500,cap,7,80,0.824202,0.650929,0.662660,0.011731
24,500,cap,7,90,0.878298,0.649602,0.661251,0.011649
24,500,cap,7,100,0.929480,0.648115,0.660432,0.012316
24,500,cap,7,110,0.978173,0.645796,0.659639,0.013843
25,500,cap,7,0,0.000000,0.693147,0.693147,0.000000
25,500,cap,7,10,0.251050,0.688690,0.688227,-0.000463
25,500,cap,7,20,0.379763,0.681546,0.679925,-0.001621
25,500,cap,7,30,0.479257,0.677240,0.675213,-0.002026
25,500,cap,7,40,0.563382,0.676097,0.674076,-0.002020
25,500,cap,7,50,0.637619,0.674941,0.673428,-0.001513
25,500,cap,7,60,0.704802,0.673625,0.671936,-0.001689
25,500,cap,7,70,0.766627,0.671723,0.669614,-0.002109
25,500,cap,7,80,0.824202,0.669440,0.666730,-0.002710
25,500,cap,7,90,0.878298,0.668820,0.665629,-0.003191
25,500,cap,7,100,0.929480,0.667698,0.664189,-0.003509
25,500,cap,7,110,0.978173,0.666732,0.662930,-0.003802
26,500,cap,7,0,0.000000,0.693147,0.693147,0.000000
26,500,cap,7,10,0.251050,0.677295,0.679320,0.002025
26,500,cap,7,20,0.379763,0.672494,0.674867,0.002373
26,500,cap,7,30,0.479257,0.666212,0.668844,0.002633
26,500,cap,7,40,0.563382,0.663330,0.666022,0.002692
26,500,cap,7,50,0.637619,0.659129,0.661642,0.002513
26,500,cap,7,60,0.704802,0.656350,0.658869,0.002519
26,500,cap,7,70,0.766627,0.654831,0.657595,0.002764
26,500,cap,7,80,0.824202,0.652725,0.655619,0.002893
26,500,cap,7,90,0.878298,0.651974,0.654955,0.002982
26,500,cap,7,100,0.929480,0.651091,0.654162,0.003071
26,500,cap,7,110,0.978173,0.649383,0.652596,0.003213
27,500,cap,7,0,0.000000,0.693147,0.693147,0.000000
27,500,cap,7,10,0.251050,0.677678,0.678311,0.000633
27,500,cap,7,20,0.379763,0.671430,0.672089,0.000659
27,500,cap,7,30,0.479257,0.668403,0.669012,0.000609
